19/07/2017 11:05:26	     5.000 MHz	 10.4 V/m	-19.4 dBm	OK
19/07/2017 11:09:43	     7.232 MHz	 10.4 V/m	-18.4 dBm	OK
19/07/2017 11:09:47	     7.268 MHz	 10.5 V/m	-18.2 dBm	OK
19/07/2017 11:09:50	     7.305 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:09:54	     7.341 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:09:57	     7.378 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:10:01	     7.415 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:10:04	     7.452 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:10:08	     7.489 MHz	 10.4 V/m	-18.2 dBm	OK
19/07/2017 11:10:12	     7.526 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:15	     7.564 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:18	     7.602 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:22	     7.640 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:25	     7.678 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:28	     7.716 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:34	     7.755 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:37	     7.794 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:40	     7.833 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:44	     7.872 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:48	     7.911 MHz	 10.4 V/m	-18.0 dBm	OK
19/07/2017 11:10:52	     7.951 MHz	 10.7 V/m	-17.6 dBm	OK
19/07/2017 11:14:41	     7.991 MHz	 10.5 V/m	-16.9 dBm	OK
19/07/2017 11:14:45	     8.031 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:14:48	     8.071 MHz	 11.2 V/m	-17.2 dBm	OK
19/07/2017 11:14:51	     8.111 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:14:55	     8.152 MHz	 11.2 V/m	-17.2 dBm	OK
19/07/2017 11:14:58	     8.192 MHz	 11.2 V/m	-17.2 dBm	OK
19/07/2017 11:15:02	     8.233 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:06	     8.275 MHz	 11.2 V/m	-17.2 dBm	OK
19/07/2017 11:15:10	     8.316 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:13	     8.357 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:17	     8.399 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:20	     8.441 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:23	     8.483 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:26	     8.526 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:29	     8.568 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:32	     8.611 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:35	     8.654 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:38	     8.698 MHz	 11.4 V/m	-17.2 dBm	OK
19/07/2017 11:15:42	     8.741 MHz	 11.4 V/m	-17.3 dBm	OK
19/07/2017 11:15:46	     8.785 MHz	 11.4 V/m	-17.3 dBm	OK
19/07/2017 11:15:49	     8.829 MHz	 11.4 V/m	-17.3 dBm	OK
19/07/2017 11:15:52	     8.873 MHz	 11.4 V/m	-17.3 dBm	OK
19/07/2017 11:15:56	     8.917 MHz	 11.4 V/m	-17.4 dBm	OK
19/07/2017 11:16:00	     8.962 MHz	 11.4 V/m	-17.4 dBm	OK
19/07/2017 11:16:04	     9.007 MHz	 11.4 V/m	-17.5 dBm	OK
19/07/2017 11:16:08	     9.052 MHz	 11.4 V/m	-17.5 dBm	OK
19/07/2017 11:16:12	     9.097 MHz	 11.4 V/m	-17.5 dBm	OK
19/07/2017 11:16:16	     9.142 MHz	 11.4 V/m	-17.6 dBm	OK
19/07/2017 11:16:19	     9.188 MHz	 11.4 V/m	-17.6 dBm	OK
19/07/2017 11:16:23	     9.234 MHz	 11.4 V/m	-17.7 dBm	OK
19/07/2017 11:16:26	     9.280 MHz	 11.4 V/m	-17.7 dBm	OK
19/07/2017 11:16:29	     9.327 MHz	 11.4 V/m	-17.7 dBm	OK
19/07/2017 11:16:33	     9.373 MHz	 11.4 V/m	-17.7 dBm	OK
19/07/2017 11:16:37	     9.420 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:40	     9.467 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:44	     9.515 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:47	     9.562 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:50	     9.610 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:53	     9.658 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:16:57	     9.706 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:17:00	     9.755 MHz	 11.4 V/m	-17.8 dBm	OK
19/07/2017 11:17:04	     9.804 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:07	     9.853 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:10	     9.902 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:13	     9.951 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:16	    10.001 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:19	    10.051 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:22	    10.101 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:26	    10.152 MHz	 11.2 V/m	-17.8 dBm	OK
19/07/2017 11:17:29	    10.203 MHz	 11.0 V/m	-17.8 dBm	OK
19/07/2017 11:17:33	    10.254 MHz	 11.0 V/m	-17.8 dBm	OK
19/07/2017 11:17:36	    10.305 MHz	 11.0 V/m	-17.8 dBm	OK
19/07/2017 11:17:40	    10.357 MHz	 11.0 V/m	-17.8 dBm	OK
19/07/2017 11:17:44	    10.408 MHz	 10.7 V/m	-17.8 dBm	OK
19/07/2017 11:17:48	    10.460 MHz	 10.7 V/m	-17.8 dBm	OK
19/07/2017 11:17:51	    10.513 MHz	 10.5 V/m	-17.8 dBm	OK
19/07/2017 11:17:55	    10.565 MHz	 10.5 V/m	-17.8 dBm	OK
19/07/2017 11:17:59	    10.618 MHz	 10.4 V/m	-17.8 dBm	OK
19/07/2017 11:18:02	    10.671 MHz	 10.4 V/m	-17.8 dBm	OK
19/07/2017 11:18:06	    10.725 MHz	 10.4 V/m	-17.6 dBm	OK
19/07/2017 11:18:10	    10.778 MHz	 10.5 V/m	-17.4 dBm	OK
19/07/2017 11:18:14	    10.832 MHz	 10.4 V/m	-17.4 dBm	OK
19/07/2017 11:18:18	    10.886 MHz	 10.4 V/m	-17.2 dBm	OK
19/07/2017 11:18:21	    10.941 MHz	 10.4 V/m	-17.2 dBm	OK
19/07/2017 11:18:25	    10.995 MHz	 10.4 V/m	-17.0 dBm	OK
19/07/2017 11:18:29	    11.050 MHz	 10.5 V/m	-16.8 dBm	OK
19/07/2017 11:18:32	    11.106 MHz	 10.4 V/m	-16.8 dBm	OK
19/07/2017 11:18:36	    11.161 MHz	 10.4 V/m	-16.8 dBm	OK
19/07/2017 11:18:40	    11.217 MHz	 10.5 V/m	-16.4 dBm	OK
19/07/2017 11:18:44	    11.273 MHz	 10.5 V/m	-16.4 dBm	OK
19/07/2017 11:18:47	    11.329 MHz	 10.4 V/m	-16.4 dBm	OK
19/07/2017 11:18:50	    11.386 MHz	 10.4 V/m	-16.4 dBm	OK
19/07/2017 11:18:53	    11.443 MHz	 10.4 V/m	-16.4 dBm	OK
19/07/2017 11:18:57	    11.500 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:00	    11.558 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:03	    11.615 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:07	    11.673 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:10	    11.732 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:14	    11.791 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:18	    11.849 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:22	    11.909 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:19:25	    11.968 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:28	    12.028 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:32	    12.088 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:35	    12.149 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:38	    12.209 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:41	    12.270 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:19:44	    12.332 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:19:48	    12.393 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:19:51	    12.455 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:19:54	    12.518 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:19:57	    12.580 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:20:00	    12.643 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:20:03	    12.706 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:20:06	    12.770 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:20:10	    12.834 MHz	 10.7 V/m	-16.2 dBm	OK
19/07/2017 11:20:13	    12.898 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:20:17	    12.962 MHz	 10.5 V/m	-16.2 dBm	OK
19/07/2017 11:20:20	    13.027 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:20:23	    13.092 MHz	 10.4 V/m	-16.2 dBm	OK
19/07/2017 11:20:27	    13.158 MHz	 10.5 V/m	-15.8 dBm	OK
19/07/2017 11:20:30	    13.224 MHz	 10.4 V/m	-15.8 dBm	OK
19/07/2017 11:20:34	    13.290 MHz	 10.5 V/m	-15.6 dBm	OK
19/07/2017 11:20:38	    13.356 MHz	 10.4 V/m	-15.6 dBm	OK
19/07/2017 11:20:42	    13.423 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:20:45	    13.490 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:20:48	    13.558 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:20:51	    13.625 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:20:55	    13.694 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:20:58	    13.762 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:21:01	    13.831 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:21:04	    13.900 MHz	 10.5 V/m	-15.2 dBm	OK
19/07/2017 11:21:07	    13.969 MHz	 10.7 V/m	-15.2 dBm	OK
19/07/2017 11:21:10	    14.039 MHz	 10.7 V/m	-15.2 dBm	OK
19/07/2017 11:21:14	    14.109 MHz	 11.0 V/m	-15.2 dBm	OK
19/07/2017 11:21:17	    14.180 MHz	 11.0 V/m	-15.2 dBm	OK
19/07/2017 11:21:20	    14.251 MHz	 11.2 V/m	-15.2 dBm	OK
19/07/2017 11:21:24	    14.322 MHz	 11.2 V/m	-15.2 dBm	OK
19/07/2017 11:21:27	    14.394 MHz	 11.4 V/m	-15.2 dBm	OK
19/07/2017 11:21:30	    14.466 MHz	 11.4 V/m	-15.2 dBm	OK
19/07/2017 11:21:34	    14.538 MHz	 11.4 V/m	-15.3 dBm	OK
19/07/2017 11:21:37	    14.611 MHz	 11.4 V/m	-15.3 dBm	OK
19/07/2017 11:21:41	    14.684 MHz	 11.4 V/m	-15.4 dBm	OK
19/07/2017 11:21:45	    14.757 MHz	 11.4 V/m	-15.4 dBm	OK
19/07/2017 11:21:49	    14.831 MHz	 11.4 V/m	-15.4 dBm	OK
19/07/2017 11:21:53	    14.905 MHz	 11.4 V/m	-15.4 dBm	OK
19/07/2017 11:21:57	    14.980 MHz	 11.4 V/m	-15.4 dBm	OK
19/07/2017 11:22:00	    15.055 MHz	 11.2 V/m	-15.4 dBm	OK
19/07/2017 11:22:04	    15.130 MHz	 11.2 V/m	-15.4 dBm	OK
19/07/2017 11:22:07	    15.206 MHz	 11.0 V/m	-15.4 dBm	OK
19/07/2017 11:22:11	    15.282 MHz	 10.7 V/m	-15.4 dBm	OK
19/07/2017 11:22:14	    15.358 MHz	 10.5 V/m	-15.4 dBm	OK
19/07/2017 11:22:17	    15.435 MHz	 10.4 V/m	-15.4 dBm	OK
19/07/2017 11:22:21	    15.512 MHz	 10.4 V/m	-15.2 dBm	OK
19/07/2017 11:22:25	    15.589 MHz	 10.4 V/m	-15.0 dBm	OK
19/07/2017 11:22:30	    15.667 MHz	 10.4 V/m	-14.8 dBm	OK
19/07/2017 11:22:35	    15.746 MHz	 10.5 V/m	-14.4 dBm	OK
19/07/2017 11:22:39	    15.825 MHz	 10.4 V/m	-14.4 dBm	OK
19/07/2017 11:22:43	    15.904 MHz	 10.5 V/m	-14.0 dBm	OK
19/07/2017 11:22:46	    15.983 MHz	 10.4 V/m	-14.0 dBm	OK
19/07/2017 11:22:50	    16.063 MHz	 10.4 V/m	-13.8 dBm	OK
19/07/2017 11:22:53	    16.143 MHz	 10.4 V/m	-13.8 dBm	OK
19/07/2017 11:22:57	    16.224 MHz	 10.5 V/m	-13.4 dBm	OK
19/07/2017 11:23:00	    16.305 MHz	 10.5 V/m	-13.4 dBm	OK
19/07/2017 11:23:03	    16.387 MHz	 10.4 V/m	-13.4 dBm	OK
19/07/2017 11:23:07	    16.469 MHz	 10.4 V/m	-13.2 dBm	OK
19/07/2017 11:23:10	    16.551 MHz	 10.4 V/m	-13.2 dBm	OK
19/07/2017 11:23:13	    16.634 MHz	 10.4 V/m	-13.2 dBm	OK
19/07/2017 11:23:17	    16.717 MHz	 10.5 V/m	-13.0 dBm	OK
19/07/2017 11:23:20	    16.801 MHz	 10.4 V/m	-13.0 dBm	OK
19/07/2017 11:23:23	    16.885 MHz	 10.4 V/m	-13.0 dBm	OK
19/07/2017 11:23:27	    16.969 MHz	 10.5 V/m	-13.0 dBm	OK
19/07/2017 11:23:30	    17.054 MHz	 10.5 V/m	-13.0 dBm	OK
19/07/2017 11:23:34	    17.139 MHz	 10.5 V/m	-13.0 dBm	OK
19/07/2017 11:23:37	    17.225 MHz	 10.7 V/m	-13.0 dBm	OK
19/07/2017 11:23:40	    17.311 MHz	 10.7 V/m	-13.0 dBm	OK
19/07/2017 11:23:43	    17.397 MHz	 11.0 V/m	-13.0 dBm	OK
19/07/2017 11:23:47	    17.484 MHz	 11.2 V/m	-13.0 dBm	OK
19/07/2017 11:23:51	    17.572 MHz	 11.4 V/m	-13.0 dBm	OK
19/07/2017 11:23:56	    17.660 MHz	 11.4 V/m	-13.2 dBm	OK
19/07/2017 11:24:01	    17.748 MHz	 11.2 V/m	-13.5 dBm	OK
19/07/2017 11:24:04	    17.837 MHz	 11.4 V/m	-13.5 dBm	OK
19/07/2017 11:24:08	    17.926 MHz	 11.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:11	    18.016 MHz	 11.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:14	    18.106 MHz	 11.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:17	    18.196 MHz	 11.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:20	    18.287 MHz	 11.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:23	    18.379 MHz	 11.0 V/m	-13.6 dBm	OK
19/07/2017 11:24:27	    18.470 MHz	 10.7 V/m	-13.6 dBm	OK
19/07/2017 11:24:31	    18.563 MHz	 10.4 V/m	-13.6 dBm	OK
19/07/2017 11:24:35	    18.656 MHz	 10.5 V/m	-13.2 dBm	OK
19/07/2017 11:24:39	    18.749 MHz	 10.4 V/m	-12.8 dBm	OK
19/07/2017 11:24:44	    18.843 MHz	 10.5 V/m	-12.4 dBm	OK
19/07/2017 11:24:48	    18.937 MHz	 10.5 V/m	-12.0 dBm	OK
19/07/2017 11:24:53	    19.032 MHz	 10.7 V/m	-11.4 dBm	OK
19/07/2017 11:24:57	    19.127 MHz	 10.4 V/m	-11.2 dBm	OK
19/07/2017 11:25:02	    19.222 MHz	 10.5 V/m	-10.6 dBm	OK
19/07/2017 11:25:05	    19.318 MHz	 10.4 V/m	-10.6 dBm	OK
19/07/2017 11:25:10	    19.415 MHz	 10.4 V/m	-10.2 dBm	OK
19/07/2017 11:25:14	    19.512 MHz	 10.4 V/m	 -9.8 dBm	OK
19/07/2017 11:25:18	    19.610 MHz	 10.4 V/m	 -9.6 dBm	OK
19/07/2017 11:25:22	    19.708 MHz	 10.4 V/m	 -9.4 dBm	OK
19/07/2017 11:25:26	    19.806 MHz	 10.5 V/m	 -9.2 dBm	OK
19/07/2017 11:25:29	    19.905 MHz	 10.4 V/m	 -9.2 dBm	OK
19/07/2017 11:25:33	    20.005 MHz	 10.5 V/m	 -9.0 dBm	OK
19/07/2017 11:25:36	    20.105 MHz	 10.5 V/m	 -9.0 dBm	OK
19/07/2017 11:25:40	    20.205 MHz	 10.5 V/m	 -9.0 dBm	OK
19/07/2017 11:25:43	    20.306 MHz	 10.5 V/m	 -9.0 dBm	OK
19/07/2017 11:25:47	    20.408 MHz	 10.7 V/m	 -9.0 dBm	OK
19/07/2017 11:25:50	    20.510 MHz	 10.7 V/m	 -9.0 dBm	OK
19/07/2017 11:25:53	    20.613 MHz	 11.0 V/m	 -9.0 dBm	OK
19/07/2017 11:25:56	    20.716 MHz	 11.2 V/m	 -9.0 dBm	OK
19/07/2017 11:25:59	    20.819 MHz	 11.2 V/m	 -9.0 dBm	OK
19/07/2017 11:26:03	    20.923 MHz	 11.4 V/m	 -9.1 dBm	OK
19/07/2017 11:26:07	    21.028 MHz	 11.2 V/m	 -9.2 dBm	OK
19/07/2017 11:26:11	    21.133 MHz	 11.4 V/m	 -9.2 dBm	OK
19/07/2017 11:26:15	    21.239 MHz	 11.4 V/m	 -9.2 dBm	OK
19/07/2017 11:26:19	    21.345 MHz	 11.2 V/m	 -9.2 dBm	OK
19/07/2017 11:26:23	    21.452 MHz	 10.5 V/m	 -9.2 dBm	OK
19/07/2017 11:26:27	    21.559 MHz	 10.4 V/m	 -9.2 dBm	OK
19/07/2017 11:26:28	    21.667 MHz	 10.4 V/m	 -9.4 dBm	FAIL (LIMIT)
19/07/2017 11:26:32	    21.775 MHz	  9.7 V/m	 -9.6 dBm	FAIL (LIMIT)
19/07/2017 11:26:35	    21.884 MHz	  8.9 V/m	 -9.7 dBm	FAIL (LIMIT)
19/07/2017 11:26:39	    21.993 MHz	  8.2 V/m	 -9.9 dBm	FAIL (LIMIT)
19/07/2017 11:26:43	    22.103 MHz	  7.5 V/m	 -9.7 dBm	FAIL (LIMIT)
19/07/2017 11:26:47	    22.214 MHz	  6.8 V/m	 -9.5 dBm	FAIL (LIMIT)
19/07/2017 11:26:51	    22.325 MHz	  6.6 V/m	 -9.3 dBm	FAIL (LIMIT)
19/07/2017 11:26:55	    22.436 MHz	  6.5 V/m	 -9.2 dBm	FAIL (LIMIT)
19/07/2017 11:26:59	    22.549 MHz	  6.2 V/m	 -9.0 dBm	FAIL (LIMIT)
19/07/2017 11:27:03	    22.661 MHz	  6.0 V/m	 -8.8 dBm	FAIL (LIMIT)
19/07/2017 11:27:07	    22.775 MHz	  6.0 V/m	 -8.6 dBm	FAIL (LIMIT)
19/07/2017 11:27:12	    22.889 MHz	  6.0 V/m	 -8.4 dBm	FAIL (LIMIT)
19/07/2017 11:27:16	    23.003 MHz	  6.2 V/m	 -8.2 dBm	FAIL (LIMIT)
19/07/2017 11:27:20	    23.118 MHz	  6.2 V/m	 -8.1 dBm	FAIL (LIMIT)
19/07/2017 11:27:24	    23.234 MHz	  6.6 V/m	 -8.0 dBm	FAIL (LIMIT)
19/07/2017 11:27:30	    23.350 MHz	  6.5 V/m	 -7.9 dBm	FAIL (LIMIT)
19/07/2017 11:27:34	    23.467 MHz	  6.9 V/m	 -7.8 dBm	FAIL (LIMIT)
19/07/2017 11:27:38	    23.584 MHz	  6.8 V/m	 -7.7 dBm	FAIL (LIMIT)
19/07/2017 11:27:44	    23.702 MHz	  7.3 V/m	 -7.6 dBm	FAIL (LIMIT)
19/07/2017 11:27:48	    23.820 MHz	  8.0 V/m	 -7.5 dBm	FAIL (LIMIT)
19/07/2017 11:27:53	    23.939 MHz	  8.7 V/m	 -7.4 dBm	FAIL (LIMIT)
19/07/2017 11:28:00	    24.059 MHz	 10.5 V/m	 -7.4 dBm	OK
19/07/2017 11:28:04	    24.179 MHz	 11.2 V/m	 -7.4 dBm	OK
19/07/2017 11:28:05	    24.300 MHz	 11.2 V/m	 -7.7 dBm	FAIL (LIMIT)
