01/11/2017 13:04:49	     0.150 MHz	 11.2 V/m	-13.1 dBm	OK
01/11/2017 13:06:53	     0.500 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:06:56	     0.510 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:06:59	     0.520 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:02	     0.530 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:05	     0.540 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:08	     0.550 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:11	     0.560 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:14	     0.570 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:17	     0.580 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:20	     0.590 MHz	 11.2 V/m	-16.8 dBm	OK
01/11/2017 13:07:23	     0.600 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:26	     0.610 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:29	     0.620 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:33	     0.630 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:36	     0.640 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:39	     0.650 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:42	     0.660 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:45	     0.670 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:48	     0.680 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:51	     0.690 MHz	 11.0 V/m	-16.8 dBm	OK
01/11/2017 13:07:55	     0.700 MHz	 11.0 V/m	-16.7 dBm	OK
01/11/2017 13:07:59	     0.710 MHz	 11.0 V/m	-16.7 dBm	OK
01/11/2017 13:08:02	     0.720 MHz	 11.0 V/m	-16.7 dBm	OK
01/11/2017 13:08:05	     0.730 MHz	 11.0 V/m	-16.7 dBm	OK
01/11/2017 13:08:09	     0.740 MHz	 11.2 V/m	-16.5 dBm	OK
01/11/2017 13:08:12	     0.750 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:15	     0.760 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:18	     0.770 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:21	     0.780 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:24	     0.790 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:27	     0.800 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:30	     0.810 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:34	     0.820 MHz	 11.0 V/m	-16.5 dBm	OK
01/11/2017 13:08:38	     0.830 MHz	 11.0 V/m	-16.4 dBm	OK
01/11/2017 13:08:41	     0.840 MHz	 11.0 V/m	-16.4 dBm	OK
01/11/2017 13:08:44	     0.850 MHz	 11.0 V/m	-16.4 dBm	OK
01/11/2017 13:08:47	     0.860 MHz	 11.0 V/m	-16.4 dBm	OK
01/11/2017 13:08:50	     0.870 MHz	 11.0 V/m	-16.4 dBm	OK
01/11/2017 13:08:54	     0.880 MHz	 11.0 V/m	-16.3 dBm	OK
01/11/2017 13:08:58	     0.890 MHz	 11.0 V/m	-16.3 dBm	OK
01/11/2017 13:09:02	     0.900 MHz	 11.0 V/m	-16.3 dBm	OK
01/11/2017 13:09:06	     0.910 MHz	 11.0 V/m	-16.3 dBm	OK
01/11/2017 13:09:10	     0.920 MHz	 11.0 V/m	-16.2 dBm	OK
01/11/2017 13:09:13	     0.930 MHz	 11.0 V/m	-16.2 dBm	OK
01/11/2017 13:09:16	     0.940 MHz	 11.0 V/m	-16.2 dBm	OK
01/11/2017 13:09:20	     0.950 MHz	 11.0 V/m	-16.2 dBm	OK
01/11/2017 13:09:24	     0.960 MHz	 11.0 V/m	-16.2 dBm	OK
01/11/2017 13:09:29	     0.970 MHz	 11.0 V/m	-16.1 dBm	OK
01/11/2017 13:09:32	     0.980 MHz	 11.0 V/m	-16.1 dBm	OK
01/11/2017 13:09:35	     0.990 MHz	 11.0 V/m	-16.1 dBm	OK
01/11/2017 13:09:38	     1.000 MHz	 11.0 V/m	-16.1 dBm	OK
