23/09/2015 15:47:22	    80.000 MHz	  6.1 V/m	-16.5 dBm	OK	IP0: 25786	(4.36 V/m)	Digital: 0XFF
23/09/2015 15:47:27	    80.600 MHz	  6.4 V/m	-16.1 dBm	OK	IP0: 25921	(4.99 V/m)	Digital: 0XFF
23/09/2015 15:47:32	    81.204 MHz	  6.5 V/m	-16.0 dBm	OK	IP0: 25888	(5.05 V/m)	Digital: 0XFF
23/09/2015 15:47:37	    81.814 MHz	  6.5 V/m	-16.1 dBm	OK	IP0: 25727	(5.08 V/m)	Digital: 0XFF
23/09/2015 15:47:43	    82.427 MHz	  6.6 V/m	-16.2 dBm	OK	IP0: 25635	(5.09 V/m)	Digital: 0XFF
23/09/2015 15:47:48	    83.045 MHz	  6.2 V/m	-16.8 dBm	OK	IP0: 25180	(4.86 V/m)	Digital: 0XFF
23/09/2015 15:47:53	    83.668 MHz	  6.3 V/m	-16.6 dBm	OK	IP0: 25194	(5.02 V/m)	Digital: 0XFF
23/09/2015 15:47:59	    84.296 MHz	  6.4 V/m	-16.6 dBm	OK	IP0: 25171	(5.06 V/m)	Digital: 0XFF
23/09/2015 15:48:04	    84.928 MHz	  6.3 V/m	-16.8 dBm	OK	IP0: 25014	(5.06 V/m)	Digital: 0XFF
23/09/2015 15:48:10	    85.565 MHz	  6.4 V/m	-16.8 dBm	OK	IP0: 24921	(5.03 V/m)	Digital: 0XFF
23/09/2015 15:48:16	    86.207 MHz	  6.4 V/m	-16.8 dBm	OK	IP0: 24776	(5.02 V/m)	Digital: 0XFF
23/09/2015 15:48:21	    86.853 MHz	  6.4 V/m	-16.8 dBm	OK	IP0: 24668	(4.98 V/m)	Digital: 0XFF
23/09/2015 15:48:27	    87.505 MHz	  6.4 V/m	-16.8 dBm	OK	IP0: 24544	(4.99 V/m)	Digital: 0XFF
23/09/2015 15:48:32	    88.161 MHz	  6.5 V/m	-16.8 dBm	OK	IP0: 24427	(4.99 V/m)	Digital: 0XFF
23/09/2015 15:48:37	    88.822 MHz	  6.5 V/m	-16.8 dBm	OK	IP0: 24326	(5.03 V/m)	Digital: 0XFF
23/09/2015 15:48:43	    89.488 MHz	  6.5 V/m	-16.9 dBm	OK	IP0: 24154	(5.03 V/m)	Digital: 0XFF
23/09/2015 15:48:48	    90.159 MHz	  6.5 V/m	-17.0 dBm	OK	IP0: 24066	(5.05 V/m)	Digital: 0XFF
23/09/2015 15:48:53	    90.836 MHz	  6.4 V/m	-17.1 dBm	OK	IP0: 23891	(5.07 V/m)	Digital: 0XFF
23/09/2015 15:48:59	    91.517 MHz	  6.4 V/m	-17.3 dBm	OK	IP0: 23793	(5.09 V/m)	Digital: 0XFF
23/09/2015 15:49:04	    92.203 MHz	  6.4 V/m	-17.4 dBm	OK	IP0: 23678	(5.10 V/m)	Digital: 0XFF
23/09/2015 15:49:09	    92.895 MHz	  6.5 V/m	-17.3 dBm	OK	IP0: 23777	(5.07 V/m)	Digital: 0XFF
23/09/2015 15:49:15	    93.591 MHz	  6.6 V/m	-17.2 dBm	OK	IP0: 23855	(5.07 V/m)	Digital: 0XFF
23/09/2015 15:49:20	    94.293 MHz	  6.7 V/m	-17.0 dBm	OK	IP0: 24012	(5.04 V/m)	Digital: 0XFF
23/09/2015 15:49:25	    95.001 MHz	  6.8 V/m	-16.9 dBm	OK	IP0: 24104	(5.08 V/m)	Digital: 0XFF
23/09/2015 15:49:31	    95.713 MHz	  6.9 V/m	-16.7 dBm	OK	IP0: 24288	(5.09 V/m)	Digital: 0XFF
23/09/2015 15:49:36	    96.431 MHz	  6.5 V/m	-17.2 dBm	OK	IP0: 24053	(4.82 V/m)	Digital: 0XFF
23/09/2015 15:49:41	    97.154 MHz	  6.8 V/m	-16.9 dBm	OK	IP0: 24382	(4.97 V/m)	Digital: 0XFF
23/09/2015 15:49:47	    97.883 MHz	  6.6 V/m	-17.2 dBm	OK	IP0: 24290	(4.83 V/m)	Digital: 0XFF
23/09/2015 15:49:52	    98.617 MHz	  6.8 V/m	-16.8 dBm	OK	IP0: 24635	(5.00 V/m)	Digital: 0XFF
23/09/2015 15:49:58	    99.357 MHz	  6.6 V/m	-17.1 dBm	OK	IP0: 24555	(4.83 V/m)	Digital: 0XFF
23/09/2015 15:50:04	   100.102 MHz	  6.8 V/m	-16.8 dBm	OK	IP0: 24842	(5.02 V/m)	Digital: 0XFF
23/09/2015 15:50:10	   100.853 MHz	  6.4 V/m	-17.3 dBm	OK	IP0: 24631	(4.87 V/m)	Digital: 0XFF
23/09/2015 15:50:16	   101.609 MHz	  6.4 V/m	-17.2 dBm	OK	IP0: 24779	(5.09 V/m)	Digital: 0XFF
23/09/2015 15:50:22	   102.371 MHz	  5.9 V/m	-17.9 dBm	OK	IP0: 24461	(4.84 V/m)	Digital: 0XFF
23/09/2015 15:50:28	   103.139 MHz	  6.0 V/m	-17.8 dBm	OK	IP0: 24601	(5.05 V/m)	Digital: 0XFF
23/09/2015 15:50:33	   103.912 MHz	  5.9 V/m	-17.9 dBm	OK	IP0: 24620	(5.08 V/m)	Digital: 0XFF
23/09/2015 15:50:39	   104.692 MHz	  5.8 V/m	-18.0 dBm	OK	IP0: 24542	(5.07 V/m)	Digital: 0XFF
