02/03/2016 11:01:36	    80.000 MHz	  5.2 V/m	-16.7 dBm	OK	IP0: 25785	(4.43 V/m)	Digital: 0XFF
02/03/2016 11:01:41	    80.400 MHz	  5.4 V/m	-16.3 dBm	OK	IP0: 25976	(4.99 V/m)	Digital: 0XFF
02/03/2016 11:01:47	    80.802 MHz	  5.5 V/m	-16.2 dBm	OK	IP0: 25954	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:01:52	    81.206 MHz	  5.2 V/m	-16.6 dBm	OK	IP0: 25677	(4.87 V/m)	Digital: 0XFF
02/03/2016 11:01:57	    81.612 MHz	  5.3 V/m	-16.4 dBm	OK	IP0: 25706	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:02:02	    82.020 MHz	  5.4 V/m	-16.4 dBm	OK	IP0: 25708	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:02:08	    82.430 MHz	  5.3 V/m	-16.5 dBm	OK	IP0: 25570	(5.10 V/m)	Digital: 0XFF
02/03/2016 11:02:13	    82.842 MHz	  5.3 V/m	-16.5 dBm	OK	IP0: 25512	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:02:19	    83.257 MHz	  5.3 V/m	-16.7 dBm	OK	IP0: 25377	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:02:24	    83.673 MHz	  5.3 V/m	-16.7 dBm	OK	IP0: 25277	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:02:29	    84.091 MHz	  5.2 V/m	-16.8 dBm	OK	IP0: 25186	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:02:35	    84.512 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 25074	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:02:40	    84.934 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 25034	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:02:45	    85.359 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24926	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:02:51	    85.786 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24882	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:02:56	    86.215 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24772	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:03:01	    86.646 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24695	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:03:07	    87.079 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24642	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:03:12	    87.514 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 24552	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:03:17	    87.952 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 24503	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:03:23	    88.392 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 24414	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:03:28	    88.834 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24296	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:03:33	    89.278 MHz	  5.2 V/m	-17.0 dBm	OK	IP0: 24245	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:03:39	    89.724 MHz	  5.2 V/m	-17.1 dBm	OK	IP0: 24113	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:03:44	    90.173 MHz	  5.2 V/m	-17.2 dBm	OK	IP0: 24064	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:03:49	    90.624 MHz	  5.1 V/m	-17.4 dBm	OK	IP0: 23931	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:03:55	    91.077 MHz	  5.0 V/m	-17.5 dBm	OK	IP0: 23866	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:04:00	    91.532 MHz	  4.7 V/m	-18.1 dBm	OK	IP0: 23355	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:04:05	    91.990 MHz	  4.9 V/m	-17.9 dBm	OK	IP0: 23552	(4.97 V/m)	Digital: 0XFF
02/03/2016 11:04:11	    92.450 MHz	  5.0 V/m	-17.7 dBm	OK	IP0: 23609	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:04:16	    92.912 MHz	  5.2 V/m	-17.6 dBm	OK	IP0: 23712	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:04:21	    93.377 MHz	  5.4 V/m	-17.4 dBm	OK	IP0: 23820	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:04:27	    93.843 MHz	  5.6 V/m	-17.2 dBm	OK	IP0: 23896	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:04:32	    94.313 MHz	  5.7 V/m	-17.1 dBm	OK	IP0: 23977	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:04:37	    94.784 MHz	  5.9 V/m	-16.9 dBm	OK	IP0: 24076	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:04:43	    95.258 MHz	  6.0 V/m	-16.8 dBm	OK	IP0: 24162	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:04:48	    95.734 MHz	  6.2 V/m	-16.7 dBm	OK	IP0: 24238	(5.10 V/m)	Digital: 0XFF
02/03/2016 11:04:53	    96.213 MHz	  6.5 V/m	-16.6 dBm	OK	IP0: 24310	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:04:59	    96.694 MHz	  6.8 V/m	-16.5 dBm	OK	IP0: 24428	(5.10 V/m)	Digital: 0XFF
02/03/2016 11:05:04	    97.178 MHz	  6.7 V/m	-16.9 dBm	OK	IP0: 24158	(4.82 V/m)	Digital: 0XFF
02/03/2016 11:05:09	    97.664 MHz	  7.2 V/m	-16.5 dBm	OK	IP0: 24461	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:05:13	    98.152 MHz	  8.1 V/m	-16.3 dBm	OK	IP0: 24603	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:05:19	    98.643 MHz	  7.6 V/m	-16.7 dBm	OK	IP0: 24483	(4.84 V/m)	Digital: 0XFF
02/03/2016 11:05:24	    99.136 MHz	  7.9 V/m	-16.5 dBm	OK	IP0: 24709	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:05:30	    99.632 MHz	  7.6 V/m	-16.8 dBm	OK	IP0: 24646	(4.86 V/m)	Digital: 0XFF
02/03/2016 11:05:36	   100.130 MHz	  7.8 V/m	-16.6 dBm	OK	IP0: 24875	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:05:42	   100.630 MHz	  7.3 V/m	-17.1 dBm	OK	IP0: 24633	(4.87 V/m)	Digital: 0XFF
02/03/2016 11:05:48	   101.133 MHz	  7.3 V/m	-17.0 dBm	OK	IP0: 24844	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:05:54	   101.639 MHz	  6.7 V/m	-17.6 dBm	OK	IP0: 24500	(4.86 V/m)	Digital: 0XFF
02/03/2016 11:06:00	   102.147 MHz	  6.8 V/m	-17.4 dBm	OK	IP0: 24714	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:06:06	   102.658 MHz	  6.3 V/m	-18.1 dBm	OK	IP0: 24387	(4.84 V/m)	Digital: 0XFF
02/03/2016 11:06:12	   103.171 MHz	  6.4 V/m	-17.9 dBm	OK	IP0: 24595	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:06:17	   103.687 MHz	  6.3 V/m	-18.0 dBm	OK	IP0: 24607	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:06:23	   104.206 MHz	  6.1 V/m	-18.1 dBm	OK	IP0: 24553	(5.09 V/m)	Digital: 0XFF
02/03/2016 11:06:28	   104.727 MHz	  6.0 V/m	-18.2 dBm	OK	IP0: 24582	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:06:33	   105.250 MHz	  5.9 V/m	-18.3 dBm	OK	IP0: 24537	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:06:39	   105.777 MHz	  5.8 V/m	-18.3 dBm	OK	IP0: 24500	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:06:44	   106.305 MHz	  5.8 V/m	-18.3 dBm	OK	IP0: 24563	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:06:49	   106.837 MHz	  5.7 V/m	-18.3 dBm	OK	IP0: 24507	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:06:54	   107.371 MHz	  5.7 V/m	-18.3 dBm	OK	IP0: 24494	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:07:00	   107.908 MHz	  5.7 V/m	-18.3 dBm	OK	IP0: 24546	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:07:05	   108.448 MHz	  5.7 V/m	-18.3 dBm	OK	IP0: 24515	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:07:11	   108.990 MHz	  5.7 V/m	-18.3 dBm	OK	IP0: 24498	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:07:16	   109.535 MHz	  5.7 V/m	-18.2 dBm	OK	IP0: 24534	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:07:21	   110.082 MHz	  5.7 V/m	-18.2 dBm	OK	IP0: 24491	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:07:27	   110.633 MHz	  5.8 V/m	-18.2 dBm	OK	IP0: 24475	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:07:32	   111.186 MHz	  5.9 V/m	-18.1 dBm	OK	IP0: 24500	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:07:37	   111.742 MHz	  6.0 V/m	-18.0 dBm	OK	IP0: 24475	(5.00 V/m)	Digital: 0XFF
02/03/2016 11:07:43	   112.301 MHz	  6.0 V/m	-18.0 dBm	OK	IP0: 24370	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:07:48	   112.862 MHz	  6.1 V/m	-17.9 dBm	OK	IP0: 24276	(5.00 V/m)	Digital: 0XFF
02/03/2016 11:07:53	   113.426 MHz	  6.1 V/m	-17.9 dBm	OK	IP0: 24175	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:07:59	   113.994 MHz	  6.1 V/m	-18.0 dBm	OK	IP0: 24031	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:08:04	   114.564 MHz	  6.2 V/m	-18.0 dBm	OK	IP0: 23870	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:08:09	   115.136 MHz	  6.3 V/m	-17.9 dBm	OK	IP0: 23775	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:08:15	   115.712 MHz	  6.4 V/m	-18.0 dBm	OK	IP0: 23680	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:08:20	   116.291 MHz	  6.4 V/m	-18.1 dBm	OK	IP0: 23461	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:08:25	   116.872 MHz	  6.4 V/m	-18.4 dBm	OK	IP0: 23173	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:08:31	   117.456 MHz	  6.4 V/m	-18.6 dBm	OK	IP0: 22885	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:08:36	   118.044 MHz	  6.3 V/m	-18.7 dBm	OK	IP0: 22593	(4.95 V/m)	Digital: 0XFF
02/03/2016 11:08:41	   118.634 MHz	  6.3 V/m	-18.9 dBm	OK	IP0: 22292	(4.92 V/m)	Digital: 0XFF
02/03/2016 11:08:47	   119.227 MHz	  6.2 V/m	-19.0 dBm	OK	IP0: 21968	(4.88 V/m)	Digital: 0XFF
02/03/2016 11:08:52	   119.823 MHz	  6.1 V/m	-19.1 dBm	OK	IP0: 21655	(4.88 V/m)	Digital: 0XFF
02/03/2016 11:08:57	   120.422 MHz	  6.1 V/m	-19.0 dBm	OK	IP0: 21455	(4.83 V/m)	Digital: 0XFF
02/03/2016 11:09:03	   121.024 MHz	  6.1 V/m	-18.9 dBm	OK	IP0: 21300	(4.82 V/m)	Digital: 0XFF
02/03/2016 11:09:08	   121.630 MHz	  6.0 V/m	-18.9 dBm	OK	IP0: 21161	(4.81 V/m)	Digital: 0XFF
02/03/2016 11:09:13	   122.238 MHz	  6.0 V/m	-18.9 dBm	OK	IP0: 21024	(4.84 V/m)	Digital: 0XFF
02/03/2016 11:09:19	   122.849 MHz	  5.9 V/m	-18.9 dBm	OK	IP0: 20912	(4.87 V/m)	Digital: 0XFF
02/03/2016 11:09:24	   123.463 MHz	  5.9 V/m	-18.9 dBm	OK	IP0: 20845	(4.94 V/m)	Digital: 0XFF
02/03/2016 11:09:29	   124.080 MHz	  5.8 V/m	-18.9 dBm	OK	IP0: 20826	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:09:35	   124.701 MHz	  5.8 V/m	-18.9 dBm	OK	IP0: 20828	(4.88 V/m)	Digital: 0XFF
02/03/2016 11:09:40	   125.324 MHz	  5.8 V/m	-18.8 dBm	OK	IP0: 20875	(4.81 V/m)	Digital: 0XFF
02/03/2016 11:09:45	   125.951 MHz	  5.8 V/m	-18.7 dBm	OK	IP0: 20993	(4.78 V/m)	Digital: 0XFF
02/03/2016 11:09:51	   126.581 MHz	  5.8 V/m	-18.5 dBm	OK	IP0: 21142	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:09:56	   127.214 MHz	  5.7 V/m	-18.4 dBm	OK	IP0: 21307	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:10:01	   127.850 MHz	  5.7 V/m	-18.2 dBm	OK	IP0: 21502	(4.81 V/m)	Digital: 0XFF
02/03/2016 11:10:07	   128.489 MHz	  5.6 V/m	-18.0 dBm	OK	IP0: 21791	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:10:12	   129.131 MHz	  5.5 V/m	-17.6 dBm	OK	IP0: 22171	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:10:17	   129.777 MHz	  5.3 V/m	-17.3 dBm	OK	IP0: 22583	(4.79 V/m)	Digital: 0XFF
02/03/2016 11:10:22	   130.426 MHz	  5.2 V/m	-16.9 dBm	OK	IP0: 23018	(4.82 V/m)	Digital: 0XFF
02/03/2016 11:10:27	   131.078 MHz	  5.1 V/m	-16.5 dBm	OK	IP0: 23448	(4.86 V/m)	Digital: 0XFF
02/03/2016 11:10:32	   131.733 MHz	  5.0 V/m	-16.1 dBm	OK	IP0: 23879	(4.87 V/m)	Digital: 0XFF
02/03/2016 11:10:37	   132.392 MHz	  4.9 V/m	-15.7 dBm	OK	IP0: 24253	(4.92 V/m)	Digital: 0XFF
02/03/2016 11:10:43	   133.054 MHz	  4.8 V/m	-15.4 dBm	OK	IP0: 24546	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:10:48	   133.719 MHz	  4.7 V/m	-15.1 dBm	OK	IP0: 24807	(4.99 V/m)	Digital: 0XFF
02/03/2016 11:10:53	   134.388 MHz	  4.7 V/m	-14.7 dBm	OK	IP0: 25093	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:10:58	   135.060 MHz	  4.7 V/m	-14.4 dBm	OK	IP0: 25395	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:11:03	   135.735 MHz	  4.7 V/m	-14.0 dBm	OK	IP0: 25624	(5.00 V/m)	Digital: 0XFF
02/03/2016 11:11:08	   136.414 MHz	  4.7 V/m	-13.9 dBm	OK	IP0: 25680	(5.03 V/m)	Digital: 0XFF
02/03/2016 11:11:13	   137.096 MHz	  4.6 V/m	-13.9 dBm	OK	IP0: 25646	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:11:19	   137.781 MHz	  4.5 V/m	-14.0 dBm	OK	IP0: 25584	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:11:24	   138.470 MHz	  4.3 V/m	-14.2 dBm	OK	IP0: 25452	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:11:29	   139.163 MHz	  4.2 V/m	-14.3 dBm	OK	IP0: 25331	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:11:35	   139.859 MHz	  4.0 V/m	-14.4 dBm	OK	IP0: 25210	(5.08 V/m)	Digital: 0XFF
02/03/2016 11:11:40	   140.558 MHz	  3.9 V/m	-14.5 dBm	OK	IP0: 25102	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:11:45	   141.261 MHz	  3.8 V/m	-14.6 dBm	OK	IP0: 24972	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:11:51	   141.967 MHz	  3.8 V/m	-14.7 dBm	OK	IP0: 24867	(5.07 V/m)	Digital: 0XFF
02/03/2016 11:11:56	   142.677 MHz	  3.8 V/m	-14.8 dBm	OK	IP0: 24714	(5.02 V/m)	Digital: 0XFF
02/03/2016 11:12:01	   143.390 MHz	  3.7 V/m	-14.8 dBm	OK	IP0: 24554	(5.00 V/m)	Digital: 0XFF
02/03/2016 11:12:06	   144.107 MHz	  3.8 V/m	-14.7 dBm	OK	IP0: 24427	(4.97 V/m)	Digital: 0XFF
02/03/2016 11:12:11	   144.828 MHz	  3.9 V/m	-14.5 dBm	OK	IP0: 24321	(4.95 V/m)	Digital: 0XFF
02/03/2016 11:12:16	   145.552 MHz	  4.0 V/m	-14.2 dBm	OK	IP0: 24304	(4.94 V/m)	Digital: 0XFF
02/03/2016 11:12:21	   146.279 MHz	  4.1 V/m	-13.9 dBm	OK	IP0: 24269	(4.96 V/m)	Digital: 0XFF
02/03/2016 11:12:27	   147.011 MHz	  4.1 V/m	-13.7 dBm	OK	IP0: 24232	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:12:32	   147.746 MHz	  4.3 V/m	-13.5 dBm	OK	IP0: 24199	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:12:37	   148.485 MHz	  4.3 V/m	-13.5 dBm	OK	IP0: 24061	(5.05 V/m)	Digital: 0XFF
02/03/2016 11:12:43	   149.227 MHz	  4.3 V/m	-13.6 dBm	OK	IP0: 23848	(5.06 V/m)	Digital: 0XFF
02/03/2016 11:12:48	   149.973 MHz	  4.3 V/m	-13.7 dBm	OK	IP0: 23598	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:12:53	   150.723 MHz	  4.3 V/m	-13.8 dBm	OK	IP0: 23288	(5.01 V/m)	Digital: 0XFF
02/03/2016 11:12:59	   151.477 MHz	  4.3 V/m	-13.8 dBm	OK	IP0: 22984	(4.98 V/m)	Digital: 0XFF
02/03/2016 11:13:04	   152.234 MHz	  4.4 V/m	-13.8 dBm	OK	IP0: 22791	(4.94 V/m)	Digital: 0XFF
02/03/2016 11:13:09	   152.995 MHz	  4.5 V/m	-13.7 dBm	OK	IP0: 22654	(4.95 V/m)	Digital: 0XFF
02/03/2016 11:13:13	   153.760 MHz	  5.0 V/m	-13.6 dBm	OK	IP0: 22519	(4.97 V/m)	Digital: 0XFF
02/03/2016 11:13:17	   154.529 MHz	  5.4 V/m	-13.6 dBm	OK	IP0: 22474	(5.04 V/m)	Digital: 0XFF
02/03/2016 11:13:21	   155.302 MHz	  5.8 V/m	-14.3 dBm	OK	IP0: 22063	(4.77 V/m)	Digital: 0XFF
02/03/2016 11:13:25	   156.078 MHz	  5.7 V/m	-14.3 dBm	OK	IP0: 22213	(4.99 V/m)	Digital: 0XFF
02/03/2016 11:13:29	   156.859 MHz	  6.0 V/m	-14.3 dBm	OK	IP0: 22355	(5.01 V/m)	Digital: 0XFF
