02/03/2016 14:02:35	     1.000 MHz	  4.1 V/m	 -5.9 dBm	OK
02/03/2016 14:08:26	     2.988 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:08:29	     3.018 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:32	     3.048 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:35	     3.078 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:38	     3.109 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:42	     3.140 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:45	     3.172 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:48	     3.203 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:51	     3.235 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:55	     3.268 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:08:58	     3.300 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:01	     3.333 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:04	     3.367 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:07	     3.400 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:10	     3.434 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:13	     3.469 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:16	     3.503 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:19	     3.538 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:22	     3.574 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:26	     3.610 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:29	     3.646 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:32	     3.682 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:36	     3.719 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:39	     3.756 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:42	     3.794 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:45	     3.832 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:49	     3.870 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:52	     3.909 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:55	     3.948 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:09:58	     3.987 MHz	  4.5 V/m	 -6.7 dBm	OK
02/03/2016 14:10:02	     4.027 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:05	     4.067 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:08	     4.108 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:11	     4.149 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:14	     4.191 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:17	     4.233 MHz	  4.7 V/m	 -6.7 dBm	OK
02/03/2016 14:10:20	     4.275 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:10:23	     4.318 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:10:27	     4.361 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:10:30	     4.404 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:10:33	     4.448 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:36	     4.493 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:39	     4.538 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:42	     4.583 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:45	     4.629 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:48	     4.675 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:51	     4.722 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:54	     4.769 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:10:57	     4.817 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:11:00	     4.865 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:11:03	     4.914 MHz	  4.9 V/m	 -6.7 dBm	OK
02/03/2016 14:11:06	     4.963 MHz	  4.8 V/m	 -6.7 dBm	OK
02/03/2016 14:11:09	     5.000 MHz	  4.8 V/m	 -6.7 dBm	OK
