20/10/2017 09:57:22	     1.000 MHz	 11.0 V/m	-16.1 dBm	OK
20/10/2017 09:57:26	     1.010 MHz	 11.0 V/m	-16.0 dBm	OK
20/10/2017 09:57:29	     1.020 MHz	 11.0 V/m	-16.0 dBm	OK
20/10/2017 09:57:32	     1.030 MHz	 11.0 V/m	-16.0 dBm	OK
20/10/2017 09:57:36	     1.041 MHz	 11.0 V/m	-16.0 dBm	OK
20/10/2017 09:57:40	     1.051 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 09:57:43	     1.062 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 09:57:46	     1.072 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 09:57:49	     1.083 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 09:57:52	     1.094 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 09:57:57	     1.105 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 09:58:01	     1.116 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:04	     1.127 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:07	     1.138 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:10	     1.149 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:14	     1.161 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:17	     1.173 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:20	     1.184 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:23	     1.196 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:26	     1.208 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:29	     1.220 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:32	     1.232 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:36	     1.245 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 09:58:40	     1.257 MHz	 11.2 V/m	-15.5 dBm	OK
20/10/2017 09:58:43	     1.270 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:58:46	     1.282 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:58:49	     1.295 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:58:52	     1.308 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:58:55	     1.321 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:58:58	     1.335 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:01	     1.348 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:04	     1.361 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:07	     1.375 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:10	     1.389 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:14	     1.403 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:17	     1.417 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:20	     1.431 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:23	     1.445 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:26	     1.460 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:29	     1.474 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:33	     1.489 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 09:59:37	     1.504 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:40	     1.519 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:43	     1.534 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:46	     1.549 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:49	     1.565 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:52	     1.580 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:55	     1.596 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 09:59:58	     1.612 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:01	     1.628 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:04	     1.645 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:07	     1.661 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:10	     1.678 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:13	     1.694 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:16	     1.711 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:19	     1.729 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:22	     1.746 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:25	     1.763 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:28	     1.781 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:32	     1.799 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:35	     1.817 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:38	     1.835 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:42	     1.853 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:45	     1.872 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:48	     1.890 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:51	     1.909 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:54	     1.928 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:00:57	     1.948 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:00	     1.967 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:03	     1.987 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:06	     2.007 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:09	     2.027 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:12	     2.047 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:16	     2.068 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:20	     2.088 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:23	     2.109 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:26	     2.130 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:29	     2.152 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:32	     2.173 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:36	     2.195 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:39	     2.217 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:42	     2.239 MHz	 11.0 V/m	-15.4 dBm	OK
20/10/2017 10:01:45	     2.261 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:01:48	     2.284 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:01:51	     2.307 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:01:54	     2.330 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:01:58	     2.353 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:01	     2.377 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:04	     2.400 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:08	     2.424 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:11	     2.449 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:14	     2.473 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:17	     2.498 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:20	     2.523 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:23	     2.548 MHz	 11.2 V/m	-15.4 dBm	OK
20/10/2017 10:02:27	     2.574 MHz	 11.2 V/m	-15.5 dBm	OK
20/10/2017 10:02:30	     2.599 MHz	 11.2 V/m	-15.5 dBm	OK
20/10/2017 10:02:33	     2.625 MHz	 11.2 V/m	-15.5 dBm	OK
20/10/2017 10:02:37	     2.652 MHz	 11.2 V/m	-15.6 dBm	OK
20/10/2017 10:02:40	     2.678 MHz	 11.2 V/m	-15.6 dBm	OK
20/10/2017 10:02:43	     2.705 MHz	 11.2 V/m	-15.6 dBm	OK
20/10/2017 10:02:46	     2.732 MHz	 11.2 V/m	-15.6 dBm	OK
20/10/2017 10:02:50	     2.759 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:02:54	     2.787 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:02:57	     2.815 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:03:00	     2.843 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:03:04	     2.871 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:03:07	     2.900 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:03:10	     2.929 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:13	     2.958 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:16	     2.988 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:19	     3.018 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:22	     3.048 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:25	     3.078 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:28	     3.109 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:31	     3.140 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:35	     3.172 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:38	     3.203 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:41	     3.235 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:44	     3.268 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:47	     3.300 MHz	 11.2 V/m	-15.9 dBm	OK
20/10/2017 10:03:50	     3.333 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:03:53	     3.367 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:03:56	     3.400 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:03:59	     3.434 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:04:02	     3.469 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:04:05	     3.503 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:04:08	     3.538 MHz	 11.0 V/m	-15.9 dBm	OK
20/10/2017 10:04:12	     3.574 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:04:15	     3.610 MHz	 11.2 V/m	-15.7 dBm	OK
20/10/2017 10:04:19	     3.646 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 10:04:22	     3.682 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 10:04:26	     3.719 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 10:04:29	     3.756 MHz	 11.0 V/m	-15.7 dBm	OK
20/10/2017 10:04:33	     3.794 MHz	 11.0 V/m	-15.6 dBm	OK
20/10/2017 10:04:36	     3.832 MHz	 11.0 V/m	-15.6 dBm	OK
20/10/2017 10:04:40	     3.870 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 10:04:43	     3.909 MHz	 11.0 V/m	-15.5 dBm	OK
20/10/2017 10:04:47	     3.948 MHz	 11.0 V/m	-15.3 dBm	OK
20/10/2017 10:04:50	     3.987 MHz	 11.0 V/m	-15.3 dBm	OK
20/10/2017 10:04:54	     4.027 MHz	 11.0 V/m	-15.3 dBm	OK
20/10/2017 10:04:57	     4.067 MHz	 11.0 V/m	-15.3 dBm	OK
20/10/2017 10:05:01	     4.108 MHz	 11.0 V/m	-15.2 dBm	OK
20/10/2017 10:05:05	     4.149 MHz	 11.2 V/m	-15.0 dBm	OK
20/10/2017 10:05:08	     4.191 MHz	 11.0 V/m	-15.0 dBm	OK
20/10/2017 10:05:12	     4.233 MHz	 11.0 V/m	-15.0 dBm	OK
20/10/2017 10:05:16	     4.275 MHz	 11.0 V/m	-14.9 dBm	OK
20/10/2017 10:05:19	     4.318 MHz	 11.0 V/m	-14.9 dBm	OK
20/10/2017 10:05:23	     4.361 MHz	 11.0 V/m	-14.7 dBm	OK
20/10/2017 10:05:26	     4.404 MHz	 11.0 V/m	-14.7 dBm	OK
20/10/2017 10:05:30	     4.448 MHz	 11.0 V/m	-14.6 dBm	OK
20/10/2017 10:05:33	     4.493 MHz	 11.0 V/m	-14.6 dBm	OK
20/10/2017 10:05:37	     4.538 MHz	 11.0 V/m	-14.4 dBm	OK
20/10/2017 10:05:41	     4.583 MHz	 11.0 V/m	-14.4 dBm	OK
20/10/2017 10:05:45	     4.629 MHz	 11.0 V/m	-14.3 dBm	OK
20/10/2017 10:05:49	     4.675 MHz	 11.0 V/m	-14.2 dBm	OK
20/10/2017 10:05:53	     4.722 MHz	 11.0 V/m	-14.0 dBm	OK
20/10/2017 10:05:56	     4.769 MHz	 11.0 V/m	-14.0 dBm	OK
20/10/2017 10:06:00	     4.817 MHz	 11.0 V/m	-13.9 dBm	OK
20/10/2017 10:06:04	     4.865 MHz	 11.0 V/m	-13.8 dBm	OK
20/10/2017 10:06:08	     4.914 MHz	 11.0 V/m	-13.8 dBm	OK
20/10/2017 10:06:11	     4.963 MHz	 11.0 V/m	-13.8 dBm	OK
20/10/2017 10:06:14	     5.000 MHz	 11.0 V/m	-13.8 dBm	OK
