08/02/2016 13:04:43	    80.000 MHz	 12.7 V/m	 -8.8 dBm	OK	IP0: 30031	(10.75 V/m)	Digital: 0XFF
08/02/2016 13:04:49	    80.400 MHz	 13.7 V/m	 -8.2 dBm	OK	IP0: 30261	(11.51 V/m)	Digital: 0XFF
08/02/2016 13:04:55	    80.802 MHz	 13.4 V/m	 -8.4 dBm	OK	IP0: 30132	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:05:04	    81.206 MHz	 13.1 V/m	 -8.5 dBm	OK	IP0: 30088	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:05:10	    81.612 MHz	 12.7 V/m	 -8.7 dBm	OK	IP0: 29989	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:05:16	    82.020 MHz	 12.2 V/m	 -8.8 dBm	OK	IP0: 29893	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:05:21	    82.430 MHz	 11.8 V/m	 -8.9 dBm	OK	IP0: 29857	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:05:27	    82.842 MHz	 11.3 V/m	 -9.1 dBm	OK	IP0: 29736	(11.50 V/m)	Digital: 0XFF
08/02/2016 13:05:33	    83.257 MHz	 10.9 V/m	 -9.2 dBm	OK	IP0: 29658	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:06:14	    83.673 MHz	 10.5 V/m	 -9.4 dBm	OK	IP0: 29578	(11.51 V/m)	Digital: 0XFF
08/02/2016 13:06:20	    84.091 MHz	 10.2 V/m	 -9.5 dBm	OK	IP0: 29464	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:06:26	    84.512 MHz	 10.1 V/m	 -9.6 dBm	OK	IP0: 29448	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:06:32	    84.934 MHz	  9.8 V/m	 -9.7 dBm	OK	IP0: 29361	(11.46 V/m)	Digital: 0XFF
08/02/2016 13:06:38	    85.359 MHz	  9.7 V/m	 -9.7 dBm	OK	IP0: 29317	(11.45 V/m)	Digital: 0XFF
08/02/2016 13:06:43	    85.786 MHz	  9.5 V/m	 -9.7 dBm	OK	IP0: 29275	(11.46 V/m)	Digital: 0XFF
08/02/2016 13:06:49	    86.215 MHz	  9.3 V/m	 -9.7 dBm	OK	IP0: 29185	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:06:54	    86.646 MHz	  9.3 V/m	 -9.7 dBm	OK	IP0: 29115	(11.41 V/m)	Digital: 0XFF
08/02/2016 13:06:59	    87.079 MHz	  9.5 V/m	 -9.5 dBm	OK	IP0: 29164	(11.59 V/m)	Digital: 0XFF
08/02/2016 13:07:05	    87.514 MHz	  9.4 V/m	 -9.6 dBm	OK	IP0: 29038	(11.48 V/m)	Digital: 0XFF
08/02/2016 13:07:10	    87.952 MHz	  9.6 V/m	 -9.6 dBm	OK	IP0: 28949	(11.41 V/m)	Digital: 0XFF
08/02/2016 13:07:15	    88.392 MHz	 10.0 V/m	 -9.4 dBm	OK	IP0: 28988	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:07:21	    88.834 MHz	 10.1 V/m	 -9.5 dBm	OK	IP0: 28865	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:07:26	    89.278 MHz	 10.6 V/m	 -9.4 dBm	OK	IP0: 28840	(11.60 V/m)	Digital: 0XFF
08/02/2016 13:07:32	    89.724 MHz	 10.8 V/m	 -9.5 dBm	OK	IP0: 28743	(11.41 V/m)	Digital: 0XFF
08/02/2016 13:07:38	    90.173 MHz	 10.8 V/m	 -9.6 dBm	OK	IP0: 28653	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:07:43	    90.624 MHz	 10.9 V/m	 -9.6 dBm	OK	IP0: 28663	(11.60 V/m)	Digital: 0XFF
08/02/2016 13:07:49	    91.077 MHz	 10.5 V/m	 -9.8 dBm	OK	IP0: 28557	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:07:55	    91.532 MHz	 10.1 V/m	-10.0 dBm	OK	IP0: 28436	(11.42 V/m)	Digital: 0XFF
08/02/2016 13:08:01	    91.990 MHz	 10.1 V/m	-10.0 dBm	OK	IP0: 28426	(11.54 V/m)	Digital: 0XFF
08/02/2016 13:08:07	    92.450 MHz	 10.2 V/m	 -9.8 dBm	OK	IP0: 28519	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:08:13	    92.912 MHz	 10.4 V/m	 -9.7 dBm	OK	IP0: 28526	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:08:18	    93.377 MHz	 10.7 V/m	 -9.5 dBm	OK	IP0: 28622	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:08:23	    93.843 MHz	 10.9 V/m	 -9.3 dBm	OK	IP0: 28672	(11.54 V/m)	Digital: 0XFF
08/02/2016 13:08:29	    94.313 MHz	 11.0 V/m	 -9.2 dBm	OK	IP0: 28715	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:08:35	    94.784 MHz	 11.2 V/m	 -9.0 dBm	OK	IP0: 28800	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:08:41	    95.258 MHz	 11.2 V/m	 -8.9 dBm	OK	IP0: 28850	(11.50 V/m)	Digital: 0XFF
08/02/2016 13:08:47	    95.734 MHz	 11.2 V/m	 -8.7 dBm	OK	IP0: 28885	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:08:53	    96.213 MHz	 11.3 V/m	 -8.5 dBm	OK	IP0: 29004	(11.51 V/m)	Digital: 0XFF
08/02/2016 13:08:59	    96.694 MHz	 11.1 V/m	 -8.4 dBm	OK	IP0: 29026	(11.54 V/m)	Digital: 0XFF
08/02/2016 13:09:05	    97.178 MHz	 10.9 V/m	 -8.2 dBm	OK	IP0: 29132	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:09:10	    97.664 MHz	 10.6 V/m	 -8.2 dBm	OK	IP0: 29161	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:09:15	    98.152 MHz	 10.6 V/m	 -8.0 dBm	OK	IP0: 29239	(11.55 V/m)	Digital: 0XFF
08/02/2016 13:09:21	    98.643 MHz	 10.6 V/m	 -7.9 dBm	OK	IP0: 29310	(11.60 V/m)	Digital: 0XFF
08/02/2016 13:09:26	    99.136 MHz	 10.7 V/m	 -7.8 dBm	OK	IP0: 29348	(11.54 V/m)	Digital: 0XFF
08/02/2016 13:09:31	    99.632 MHz	 10.7 V/m	 -7.8 dBm	OK	IP0: 29440	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:09:37	   100.130 MHz	 10.7 V/m	 -7.7 dBm	OK	IP0: 29448	(11.58 V/m)	Digital: 0XFF
08/02/2016 13:09:43	   100.630 MHz	 10.4 V/m	 -8.0 dBm	OK	IP0: 29377	(11.50 V/m)	Digital: 0XFF
08/02/2016 13:09:49	   101.133 MHz	 10.1 V/m	 -8.2 dBm	OK	IP0: 29278	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:09:54	   101.639 MHz	  9.8 V/m	 -8.4 dBm	OK	IP0: 29261	(11.48 V/m)	Digital: 0XFF
08/02/2016 13:10:00	   102.147 MHz	  9.5 V/m	 -8.6 dBm	OK	IP0: 29173	(11.51 V/m)	Digital: 0XFF
08/02/2016 13:10:06	   102.658 MHz	  9.3 V/m	 -8.8 dBm	OK	IP0: 29182	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:10:12	   103.171 MHz	  9.1 V/m	 -9.1 dBm	OK	IP0: 29091	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:10:18	   103.687 MHz	  9.0 V/m	 -9.3 dBm	OK	IP0: 29087	(11.55 V/m)	Digital: 0XFF
08/02/2016 13:10:24	   104.206 MHz	  8.8 V/m	 -9.6 dBm	OK	IP0: 28998	(11.56 V/m)	Digital: 0XFF
08/02/2016 13:10:30	   104.727 MHz	  8.8 V/m	 -9.7 dBm	OK	IP0: 29042	(11.50 V/m)	Digital: 0XFF
08/02/2016 13:10:36	   105.250 MHz	  8.7 V/m	 -9.9 dBm	OK	IP0: 28984	(11.52 V/m)	Digital: 0XFF
08/02/2016 13:10:42	   105.777 MHz	  8.7 V/m	 -9.9 dBm	OK	IP0: 29023	(11.48 V/m)	Digital: 0XFF
08/02/2016 13:10:48	   106.305 MHz	  8.6 V/m	-10.0 dBm	OK	IP0: 28989	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:10:53	   106.837 MHz	  8.8 V/m	-10.1 dBm	OK	IP0: 29024	(11.51 V/m)	Digital: 0XFF
08/02/2016 13:10:58	   107.371 MHz	  8.9 V/m	-10.2 dBm	OK	IP0: 28983	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:11:04	   107.908 MHz	  9.1 V/m	-10.2 dBm	OK	IP0: 29036	(11.48 V/m)	Digital: 0XFF
08/02/2016 13:11:10	   108.448 MHz	  9.1 V/m	-10.3 dBm	OK	IP0: 28979	(11.50 V/m)	Digital: 0XFF
08/02/2016 13:11:16	   108.990 MHz	  9.3 V/m	-10.4 dBm	OK	IP0: 29028	(11.47 V/m)	Digital: 0XFF
08/02/2016 13:11:22	   109.535 MHz	  9.3 V/m	-10.5 dBm	OK	IP0: 28995	(11.49 V/m)	Digital: 0XFF
08/02/2016 13:11:28	   110.082 MHz	  9.5 V/m	-10.5 dBm	OK	IP0: 29001	(11.48 V/m)	Digital: 0XFF
08/02/2016 13:11:34	   110.633 MHz	  9.7 V/m	-10.5 dBm	OK	IP0: 28986	(11.43 V/m)	Digital: 0XFF
08/02/2016 13:11:40	   111.186 MHz	  9.8 V/m	-10.5 dBm	OK	IP0: 28977	(11.46 V/m)	Digital: 0XFF
08/02/2016 13:11:46	   111.742 MHz	 10.2 V/m	-10.3 dBm	OK	IP0: 29049	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:11:52	   112.301 MHz	 10.0 V/m	-10.3 dBm	OK	IP0: 28919	(11.46 V/m)	Digital: 0XFF
08/02/2016 13:11:58	   112.862 MHz	 10.1 V/m	-10.2 dBm	OK	IP0: 28931	(11.58 V/m)	Digital: 0XFF
08/02/2016 13:12:04	   113.426 MHz	  9.7 V/m	-10.3 dBm	OK	IP0: 28767	(11.45 V/m)	Digital: 0XFF
08/02/2016 13:12:10	   113.994 MHz	  9.7 V/m	-10.2 dBm	OK	IP0: 28745	(11.55 V/m)	Digital: 0XFF
08/02/2016 13:12:15	   114.564 MHz	  9.6 V/m	-10.2 dBm	OK	IP0: 28678	(11.58 V/m)	Digital: 0XFF
08/02/2016 13:12:21	   115.136 MHz	  9.5 V/m	-10.2 dBm	OK	IP0: 28629	(11.58 V/m)	Digital: 0XFF
08/02/2016 13:12:26	   115.712 MHz	  9.5 V/m	-10.2 dBm	OK	IP0: 28501	(11.59 V/m)	Digital: 0XFF
08/02/2016 13:12:31	   116.291 MHz	  9.4 V/m	-10.3 dBm	OK	IP0: 28429	(11.57 V/m)	Digital: 0XFF
08/02/2016 13:12:37	   116.872 MHz	  8.9 V/m	-10.7 dBm	OK	IP0: 28116	(11.40 V/m)	Digital: 0XFF
08/02/2016 13:17:11	   117.456 MHz	 11.5 V/m	 -9.0 dBm	OK	IP0: 28894	(10.58 V/m)	Digital: 0XFF
08/02/2016 13:17:16	   118.044 MHz	  9.7 V/m	 -9.0 dBm	OK	IP0: 28779	(10.82 V/m)	Digital: 0XFF
08/02/2016 13:17:21	   118.634 MHz	  9.0 V/m	 -9.0 dBm	OK	IP0: 28634	(10.88 V/m)	Digital: 0XFF
08/02/2016 13:17:26	   119.227 MHz	  8.2 V/m	 -9.0 dBm	OK	IP0: 28436	(10.88 V/m)	Digital: 0XFF
08/02/2016 13:17:31	   119.823 MHz	  7.4 V/m	 -9.0 dBm	OK	IP0: 28236	(10.78 V/m)	Digital: 0XFF
08/02/2016 13:17:36	   120.422 MHz	  6.7 V/m	 -9.0 dBm	OK	IP0: 28066	(10.70 V/m)	Digital: 0XFF
