17/07/2017 14:53:51	   253.000 MHz	 18.7 V/m	-12.5 dBm	OK	IP0: 25263	(10.62 V/m)	Digital: 0XFF
17/07/2017 14:53:57	   254.265 MHz	 18.6 V/m	-12.5 dBm	OK	IP0: 25005	(11.36 V/m)	Digital: 0XFF
17/07/2017 14:54:03	   255.536 MHz	 17.1 V/m	-13.3 dBm	OK	IP0: 24348	(11.33 V/m)	Digital: 0XFF
17/07/2017 14:54:09	   256.814 MHz	 17.0 V/m	-13.6 dBm	OK	IP0: 24060	(11.07 V/m)	Digital: 0XFF
17/07/2017 14:54:15	   258.098 MHz	 17.4 V/m	-14.0 dBm	OK	IP0: 23964	(11.14 V/m)	Digital: 0XFF
17/07/2017 14:54:20	   259.389 MHz	 18.1 V/m	-14.3 dBm	OK	IP0: 23956	(11.06 V/m)	Digital: 0XFF
17/07/2017 14:54:25	   260.686 MHz	 19.6 V/m	-14.2 dBm	OK	IP0: 24028	(11.30 V/m)	Digital: 0XFF
17/07/2017 14:54:31	   261.989 MHz	 19.3 V/m	-14.2 dBm	OK	IP0: 23881	(11.34 V/m)	Digital: 0XFF
17/07/2017 14:54:37	   263.299 MHz	 19.4 V/m	-14.3 dBm	OK	IP0: 23687	(11.42 V/m)	Digital: 0XFF
17/07/2017 14:54:41	   264.615 MHz	 22.0 V/m	-15.2 dBm	OK	IP0: 23229	(11.09 V/m)	Digital: 0XFF
17/07/2017 14:54:45	   265.938 MHz	 20.6 V/m	-15.8 dBm	OK	IP0: 22957	(10.94 V/m)	Digital: 0XFF
17/07/2017 14:54:51	   267.268 MHz	 18.1 V/m	-15.9 dBm	OK	IP0: 23004	(11.43 V/m)	Digital: 0XFF
17/07/2017 14:54:57	   268.604 MHz	 17.9 V/m	-16.0 dBm	OK	IP0: 22949	(11.34 V/m)	Digital: 0XFF
17/07/2017 14:55:02	   269.948 MHz	 18.3 V/m	-15.4 dBm	OK	IP0: 23232	(11.37 V/m)	Digital: 0XFF
17/07/2017 14:55:07	   271.297 MHz	 18.8 V/m	-14.9 dBm	OK	IP0: 23472	(11.43 V/m)	Digital: 0XFF
17/07/2017 14:55:13	   272.654 MHz	 18.3 V/m	-15.1 dBm	OK	IP0: 23476	(11.33 V/m)	Digital: 0XFF
17/07/2017 14:55:19	   274.017 MHz	 17.3 V/m	-15.5 dBm	OK	IP0: 23342	(11.13 V/m)	Digital: 0XFF
17/07/2017 14:55:25	   275.387 MHz	 17.4 V/m	-15.1 dBm	OK	IP0: 23660	(11.54 V/m)	Digital: 0XFF
17/07/2017 14:55:30	   276.764 MHz	 17.4 V/m	-14.7 dBm	OK	IP0: 23795	(11.55 V/m)	Digital: 0XFF
17/07/2017 14:55:36	   278.148 MHz	 17.4 V/m	-14.2 dBm	OK	IP0: 24005	(11.49 V/m)	Digital: 0XFF
17/07/2017 14:55:42	   279.539 MHz	 17.1 V/m	-14.2 dBm	OK	IP0: 24085	(11.25 V/m)	Digital: 0XFF
17/07/2017 14:55:48	   280.936 MHz	 16.8 V/m	-14.2 dBm	OK	IP0: 24218	(11.35 V/m)	Digital: 0XFF
17/07/2017 14:55:54	   282.341 MHz	 15.6 V/m	-14.7 dBm	OK	IP0: 23929	(11.30 V/m)	Digital: 0XFF
17/07/2017 14:55:59	   283.753 MHz	 16.0 V/m	-14.2 dBm	OK	IP0: 24261	(11.35 V/m)	Digital: 0XFF
17/07/2017 14:56:05	   285.171 MHz	 15.9 V/m	-13.8 dBm	OK	IP0: 24363	(11.53 V/m)	Digital: 0XFF
17/07/2017 14:56:11	   286.597 MHz	 14.6 V/m	-14.5 dBm	OK	IP0: 23959	(11.14 V/m)	Digital: 0XFF
17/07/2017 14:56:17	   288.030 MHz	 14.8 V/m	-14.4 dBm	OK	IP0: 24257	(11.36 V/m)	Digital: 0XFF
17/07/2017 14:56:23	   289.470 MHz	 13.9 V/m	-15.0 dBm	OK	IP0: 23978	(11.10 V/m)	Digital: 0XFF
17/07/2017 14:56:29	   290.918 MHz	 13.5 V/m	-14.9 dBm	OK	IP0: 23989	(11.33 V/m)	Digital: 0XFF
17/07/2017 14:56:34	   292.372 MHz	 13.9 V/m	-14.3 dBm	OK	IP0: 24314	(11.36 V/m)	Digital: 0XFF
17/07/2017 14:56:39	   293.834 MHz	 14.2 V/m	-13.8 dBm	OK	IP0: 24679	(11.47 V/m)	Digital: 0XFF
17/07/2017 14:56:45	   295.303 MHz	 13.4 V/m	-14.3 dBm	OK	IP0: 24498	(11.16 V/m)	Digital: 0XFF
17/07/2017 14:56:51	   296.780 MHz	 13.2 V/m	-14.1 dBm	OK	IP0: 24730	(11.40 V/m)	Digital: 0XFF
