28/02/2017 16:26:03	     0.680 MHz	 11.4 V/m	-14.2 dBm	OK	IP0: 186	Digital: 0XFF
28/02/2017 16:26:07	     0.690 MHz	 11.4 V/m	-14.2 dBm	OK	IP0: 203	Digital: 0XFF
28/02/2017 16:26:10	     0.700 MHz	 11.4 V/m	-14.2 dBm	OK	IP0: 226	Digital: 0XFF
28/02/2017 16:26:13	     0.710 MHz	 11.4 V/m	-14.2 dBm	OK	IP0: 227	Digital: 0XFF
28/02/2017 16:26:17	     0.720 MHz	 11.4 V/m	-14.2 dBm	OK	IP0: 190	Digital: 0XFF
28/02/2017 16:26:20	     0.730 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 194	Digital: 0XFF
28/02/2017 16:26:24	     0.740 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 232	Digital: 0XFF
28/02/2017 16:26:27	     0.750 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 205	Digital: 0XFF
28/02/2017 16:26:30	     0.760 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 188	Digital: 0XFF
28/02/2017 16:26:33	     0.770 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 212	Digital: 0XFF
28/02/2017 16:26:36	     0.780 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 232	Digital: 0XFF
28/02/2017 16:26:39	     0.790 MHz	 11.2 V/m	-14.2 dBm	OK	IP0: 218	Digital: 0XFF
28/02/2017 16:26:42	     0.800 MHz	 11.0 V/m	-14.2 dBm	OK	IP0: 230	Digital: 0XFF
28/02/2017 16:26:45	     0.810 MHz	 11.0 V/m	-14.2 dBm	OK	IP0: 208	Digital: 0XFF
28/02/2017 16:26:49	     0.820 MHz	 11.0 V/m	-14.2 dBm	OK	IP0: 187	Digital: 0XFF
28/02/2017 16:26:52	     0.830 MHz	 11.0 V/m	-14.2 dBm	OK	IP0: 204	Digital: 0XFF
28/02/2017 16:26:56	     0.840 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 231	Digital: 0XFF
28/02/2017 16:27:00	     0.850 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 190	Digital: 0XFF
28/02/2017 16:27:03	     0.860 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 212	Digital: 0XFF
28/02/2017 16:27:06	     0.870 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 194	Digital: 0XFF
28/02/2017 16:27:10	     0.880 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 230	Digital: 0XFF
28/02/2017 16:27:13	     0.890 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 228	Digital: 0XFF
28/02/2017 16:27:17	     0.900 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 210	Digital: 0XFF
28/02/2017 16:27:20	     0.910 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 214	Digital: 0XFF
28/02/2017 16:27:23	     0.920 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 191	Digital: 0XFF
28/02/2017 16:27:27	     0.930 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 222	Digital: 0XFF
28/02/2017 16:27:30	     0.940 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 206	Digital: 0XFF
28/02/2017 16:27:34	     0.950 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 190	Digital: 0XFF
28/02/2017 16:27:37	     0.960 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 193	Digital: 0XFF
28/02/2017 16:27:40	     0.970 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 194	Digital: 0XFF
28/02/2017 16:27:43	     0.980 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 183	Digital: 0XFF
28/02/2017 16:27:46	     0.990 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 204	Digital: 0XFF
28/02/2017 16:27:49	     1.000 MHz	 10.5 V/m	-14.2 dBm	OK	IP0: 190	Digital: 0XFF


