05/04/2018 14:07:13:	DIGO: 0

05/04/2018 14:07:17:	DIGO: 4

05/04/2018 14:07:18:	DIGO: 0

05/04/2018 14:07:22:	DIGO: 8

05/04/2018 14:07:24:	DIGO: 0

05/04/2018 14:07:25:	STAT

05/04/2018 14:07:25:	DIGO: 0

05/04/2018 14:07:29:	DIGO: 4

05/04/2018 14:07:30:	DIGO: 0

05/04/2018 14:07:34:	DIGO: 8

05/04/2018 14:07:36:	DIGO: 0

05/04/2018 14:07:37:	STAT

05/04/2018 14:07:37:	DIGO: 0

05/04/2018 14:07:41:	DIGO: 4

05/04/2018 14:07:42:	DIGO: 0

05/04/2018 14:07:47:	DIGO: 8

05/04/2018 14:07:48:	DIGO: 0

05/04/2018 14:07:49:	STAT

05/04/2018 14:07:49:	DIGO: 0

05/04/2018 14:07:53:	DIGO: 4

05/04/2018 14:07:54:	DIGO: 0

05/04/2018 14:07:59:	DIGO: 8

05/04/2018 14:08:00:	DIGO: 0

05/04/2018 14:08:01:	STAT

05/04/2018 14:08:01:	DIGO: 0

05/04/2018 14:08:05:	DIGO: 4

05/04/2018 14:08:06:	DIGO: 0

05/04/2018 14:08:10:	DIGO: 8

