05/12/2017 15:40:25	   253.000 MHz	   16.62 V/m	-12.3 dBm	OK	IP0: 25428	(11.04 V/m)	Digital: 0XFF
05/12/2017 15:40:29	   254.265 MHz	   16.62 V/m	-12.5 dBm	OK	IP0: 25079	(11.48 V/m)	Digital: 0XFF
05/12/2017 15:40:33	   255.536 MHz	   16.62 V/m	-12.9 dBm	OK	IP0: 24548	(11.53 V/m)	Digital: 0XFF
05/12/2017 15:40:37	   256.814 MHz	   16.62 V/m	-13.2 dBm	OK	IP0: 24348	(11.53 V/m)	Digital: 0XFF
05/12/2017 15:40:41	   258.098 MHz	   16.62 V/m	-13.6 dBm	OK	IP0: 24339	(11.48 V/m)	Digital: 0XFF
05/12/2017 15:40:45	   259.389 MHz	   16.62 V/m	-14.0 dBm	OK	IP0: 24232	(11.47 V/m)	Digital: 0XFF
05/12/2017 15:40:49	   260.686 MHz	   16.62 V/m	-14.1 dBm	OK	IP0: 24130	(11.38 V/m)	Digital: 0XFF
05/12/2017 15:40:53	   261.989 MHz	   16.62 V/m	-14.2 dBm	OK	IP0: 23873	(11.36 V/m)	Digital: 0XFF
05/12/2017 15:40:57	   263.299 MHz	   16.62 V/m	-14.3 dBm	OK	IP0: 23699	(11.37 V/m)	Digital: 0XFF
05/12/2017 15:41:01	   264.615 MHz	   16.62 V/m	-14.7 dBm	OK	IP0: 23592	(11.47 V/m)	Digital: 0XFF
05/12/2017 15:41:05	   265.938 MHz	   16.62 V/m	-15.6 dBm	OK	IP0: 23149	(11.28 V/m)	Digital: 0XFF
05/12/2017 15:41:09	   267.268 MHz	   16.62 V/m	-15.9 dBm	OK	IP0: 23051	(11.39 V/m)	Digital: 0XFF
05/12/2017 15:41:13	   268.604 MHz	   16.62 V/m	-16.0 dBm	OK	IP0: 22948	(11.32 V/m)	Digital: 0XFF
05/12/2017 15:41:17	   269.948 MHz	   16.62 V/m	-15.5 dBm	OK	IP0: 23211	(11.41 V/m)	Digital: 0XFF
05/12/2017 15:41:21	   271.297 MHz	   16.62 V/m	-15.0 dBm	OK	IP0: 23541	(11.56 V/m)	Digital: 0XFF
05/12/2017 15:41:25	   272.654 MHz	   16.62 V/m	-15.3 dBm	OK	IP0: 23513	(11.39 V/m)	Digital: 0XFF
05/12/2017 15:41:29	   274.017 MHz	   16.62 V/m	-15.5 dBm	OK	IP0: 23467	(11.34 V/m)	Digital: 0XFF
05/12/2017 15:41:33	   275.387 MHz	   16.62 V/m	-15.1 dBm	OK	IP0: 23690	(11.59 V/m)	Digital: 0XFF
05/12/2017 15:41:37	   276.764 MHz	   16.62 V/m	-14.8 dBm	OK	IP0: 23810	(11.56 V/m)	Digital: 0XFF
05/12/2017 15:41:41	   278.148 MHz	   16.62 V/m	-14.4 dBm	OK	IP0: 24073	(11.56 V/m)	Digital: 0XFF
05/12/2017 15:41:45	   279.539 MHz	   16.62 V/m	-14.3 dBm	OK	IP0: 24088	(11.29 V/m)	Digital: 0XFF
05/12/2017 15:41:49	   280.936 MHz	   16.62 V/m	-14.3 dBm	OK	IP0: 24235	(11.36 V/m)	Digital: 0XFF
05/12/2017 15:41:53	   282.341 MHz	   16.62 V/m	-14.4 dBm	OK	IP0: 24221	(11.33 V/m)	Digital: 0XFF
05/12/2017 15:41:57	   283.753 MHz	   16.62 V/m	-14.0 dBm	OK	IP0: 24372	(11.60 V/m)	Digital: 0XFF
05/12/2017 15:42:01	   285.171 MHz	   16.62 V/m	-14.2 dBm	OK	IP0: 24180	(11.34 V/m)	Digital: 0XFF
05/12/2017 15:42:05	   286.597 MHz	   16.62 V/m	-14.2 dBm	OK	IP0: 24220	(11.31 V/m)	Digital: 0XFF
05/12/2017 15:42:09	   288.030 MHz	   16.62 V/m	-14.3 dBm	OK	IP0: 24233	(11.37 V/m)	Digital: 0XFF
05/12/2017 15:42:13	   289.470 MHz	   16.62 V/m	-14.5 dBm	OK	IP0: 24214	(11.36 V/m)	Digital: 0XFF
05/12/2017 15:42:17	   290.918 MHz	   16.62 V/m	-14.6 dBm	OK	IP0: 24173	(11.37 V/m)	Digital: 0XFF
05/12/2017 15:42:21	   292.372 MHz	   16.62 V/m	-14.1 dBm	OK	IP0: 24359	(11.51 V/m)	Digital: 0XFF
05/12/2017 15:42:25	   293.834 MHz	   16.62 V/m	-13.7 dBm	OK	IP0: 24669	(11.59 V/m)	Digital: 0XFF
