03/01/2017 14:23:49	     5.000 MHz	  9.9 V/m	 -9.1 dBm	OK
03/01/2017 14:25:16	    10.546 MHz	  9.9 V/m	 -9.1 dBm	OK
03/01/2017 14:25:17	    10.651 MHz	  9.9 V/m	 -9.1 dBm	OK
03/01/2017 14:25:19	    10.758 MHz	  9.9 V/m	 -9.0 dBm	OK
03/01/2017 14:25:21	    10.865 MHz	  9.9 V/m	 -8.9 dBm	OK
03/01/2017 14:25:22	    10.974 MHz	  9.9 V/m	 -8.9 dBm	OK
03/01/2017 14:25:24	    11.084 MHz	  9.9 V/m	 -8.7 dBm	OK
03/01/2017 14:25:25	    11.194 MHz	  9.9 V/m	 -8.7 dBm	OK
03/01/2017 14:25:27	    11.306 MHz	  9.9 V/m	 -8.6 dBm	OK
03/01/2017 14:25:28	    11.419 MHz	  9.9 V/m	 -8.6 dBm	OK
03/01/2017 14:25:30	    11.534 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:25:31	    11.649 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:32	    11.765 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:33	    11.883 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:34	    12.002 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:35	    12.122 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:36	    12.243 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:25:37	    12.366 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:25:38	    12.489 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:25:39	    12.614 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:25:41	    12.740 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:25:42	    12.868 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:25:43	    12.996 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:25:44	    13.126 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:25:45	    13.258 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:25:46	    13.390 MHz	  9.9 V/m	 -8.5 dBm	OK
03/01/2017 14:25:48	    13.524 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:25:50	    13.659 MHz	  9.9 V/m	 -8.3 dBm	OK
03/01/2017 14:25:52	    13.796 MHz	  9.9 V/m	 -8.1 dBm	OK
03/01/2017 14:25:54	    13.934 MHz	  9.9 V/m	 -7.9 dBm	OK
03/01/2017 14:25:56	    14.073 MHz	  9.9 V/m	 -7.8 dBm	OK
03/01/2017 14:25:58	    14.214 MHz	  9.9 V/m	 -7.7 dBm	OK
03/01/2017 14:26:00	    14.356 MHz	  9.9 V/m	 -7.5 dBm	OK
03/01/2017 14:26:01	    14.500 MHz	  9.9 V/m	 -7.5 dBm	OK
03/01/2017 14:26:02	    14.645 MHz	  9.9 V/m	 -7.5 dBm	OK
03/01/2017 14:26:03	    14.791 MHz	  9.9 V/m	 -7.5 dBm	OK
03/01/2017 14:26:04	    14.939 MHz	 10.0 V/m	 -7.5 dBm	OK
03/01/2017 14:26:06	    15.088 MHz	 10.0 V/m	 -7.6 dBm	OK
03/01/2017 14:26:08	    15.239 MHz	 10.0 V/m	 -7.8 dBm	OK
03/01/2017 14:26:10	    15.392 MHz	 10.0 V/m	 -8.0 dBm	OK
03/01/2017 14:26:12	    15.546 MHz	 10.0 V/m	 -8.2 dBm	OK
03/01/2017 14:26:14	    15.701 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:26:16	    15.858 MHz	 10.0 V/m	 -8.6 dBm	OK
03/01/2017 14:26:17	    16.017 MHz	 10.0 V/m	 -8.6 dBm	OK
03/01/2017 14:26:18	    16.177 MHz	 10.0 V/m	 -8.6 dBm	OK
03/01/2017 14:26:19	    16.339 MHz	  9.9 V/m	 -8.6 dBm	OK
03/01/2017 14:26:21	    16.502 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:26:23	    16.667 MHz	  9.9 V/m	 -8.1 dBm	OK
03/01/2017 14:26:26	    16.834 MHz	  9.9 V/m	 -7.7 dBm	OK
03/01/2017 14:26:29	    17.002 MHz	  9.9 V/m	 -7.3 dBm	OK
03/01/2017 14:26:32	    17.172 MHz	  9.9 V/m	 -6.9 dBm	OK
03/01/2017 14:26:35	    17.344 MHz	  9.9 V/m	 -6.5 dBm	OK
03/01/2017 14:26:37	    17.517 MHz	  9.9 V/m	 -6.3 dBm	OK
03/01/2017 14:26:39	    17.692 MHz	  9.9 V/m	 -6.1 dBm	OK
03/01/2017 14:26:40	    17.869 MHz	  9.9 V/m	 -6.1 dBm	OK
03/01/2017 14:26:41	    18.048 MHz	  9.9 V/m	 -6.1 dBm	OK
03/01/2017 14:26:42	    18.228 MHz	 10.0 V/m	 -6.1 dBm	OK
03/01/2017 14:26:44	    18.411 MHz	 10.0 V/m	 -6.2 dBm	OK
03/01/2017 14:26:47	    18.595 MHz	 10.0 V/m	 -6.6 dBm	OK
03/01/2017 14:26:49	    18.781 MHz	 10.0 V/m	 -6.9 dBm	OK
03/01/2017 14:26:52	    18.969 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:26:55	    19.158 MHz	 10.0 V/m	 -7.8 dBm	OK
03/01/2017 14:26:57	    19.350 MHz	 10.0 V/m	 -7.9 dBm	OK
03/01/2017 14:26:59	    19.543 MHz	 10.0 V/m	 -8.0 dBm	OK
03/01/2017 14:27:00	    19.739 MHz	  9.9 V/m	 -8.0 dBm	OK
03/01/2017 14:27:03	    19.936 MHz	  9.9 V/m	 -7.6 dBm	OK
03/01/2017 14:27:06	    20.135 MHz	  9.9 V/m	 -7.1 dBm	OK
03/01/2017 14:27:09	    20.337 MHz	  9.9 V/m	 -6.5 dBm	OK
03/01/2017 14:27:12	    20.540 MHz	  9.9 V/m	 -6.0 dBm	OK
03/01/2017 14:27:15	    20.746 MHz	  9.9 V/m	 -5.5 dBm	OK
03/01/2017 14:27:18	    20.953 MHz	  9.9 V/m	 -5.2 dBm	OK
03/01/2017 14:27:20	    21.163 MHz	  9.9 V/m	 -5.1 dBm	OK
03/01/2017 14:27:21	    21.374 MHz	  9.9 V/m	 -5.1 dBm	OK
03/01/2017 14:27:22	    21.588 MHz	  9.9 V/m	 -5.1 dBm	OK
03/01/2017 14:27:24	    21.804 MHz	 10.0 V/m	 -5.2 dBm	OK
03/01/2017 14:27:27	    22.022 MHz	 10.0 V/m	 -5.8 dBm	OK
03/01/2017 14:27:30	    22.242 MHz	 10.0 V/m	 -6.3 dBm	OK
03/01/2017 14:27:33	    22.465 MHz	 10.0 V/m	 -6.8 dBm	OK
03/01/2017 14:27:36	    22.689 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:27:38	    22.916 MHz	 10.0 V/m	 -7.4 dBm	OK
03/01/2017 14:27:39	    23.145 MHz	 10.0 V/m	 -7.4 dBm	OK
03/01/2017 14:27:42	    23.377 MHz	  9.9 V/m	 -7.1 dBm	OK
03/01/2017 14:27:45	    23.610 MHz	  9.9 V/m	 -6.4 dBm	OK
03/01/2017 14:27:48	    23.847 MHz	  9.9 V/m	 -5.8 dBm	OK
03/01/2017 14:27:51	    24.085 MHz	  9.9 V/m	 -5.2 dBm	OK
03/01/2017 14:27:54	    24.326 MHz	  9.9 V/m	 -4.9 dBm	OK
03/01/2017 14:27:56	    24.569 MHz	  9.9 V/m	 -4.7 dBm	OK
03/01/2017 14:27:58	    24.815 MHz	  9.9 V/m	 -4.6 dBm	OK
03/01/2017 14:27:59	    25.063 MHz	 10.0 V/m	 -4.6 dBm	OK
03/01/2017 14:28:01	    25.314 MHz	 10.0 V/m	 -4.9 dBm	OK
03/01/2017 14:28:04	    25.567 MHz	 10.0 V/m	 -5.4 dBm	OK
03/01/2017 14:28:07	    25.822 MHz	 10.0 V/m	 -6.0 dBm	OK
03/01/2017 14:28:10	    26.081 MHz	 10.0 V/m	 -6.4 dBm	OK
03/01/2017 14:28:12	    26.341 MHz	 10.0 V/m	 -6.7 dBm	OK
03/01/2017 14:28:13	    26.605 MHz	  9.9 V/m	 -6.7 dBm	OK
03/01/2017 14:28:16	    26.871 MHz	  9.9 V/m	 -6.1 dBm	OK
03/01/2017 14:28:19	    27.140 MHz	  9.9 V/m	 -5.4 dBm	OK
03/01/2017 14:28:22	    27.411 MHz	  9.9 V/m	 -4.7 dBm	OK
03/01/2017 14:28:25	    27.685 MHz	  9.9 V/m	 -4.2 dBm	OK
03/01/2017 14:28:28	    27.962 MHz	  9.9 V/m	 -3.9 dBm	OK
03/01/2017 14:28:29	    28.242 MHz	  9.9 V/m	 -3.9 dBm	OK
03/01/2017 14:28:30	    28.524 MHz	 10.0 V/m	 -3.9 dBm	OK
03/01/2017 14:28:33	    28.809 MHz	 10.0 V/m	 -4.4 dBm	OK
03/01/2017 14:28:36	    29.097 MHz	 10.0 V/m	 -4.9 dBm	OK
03/01/2017 14:28:39	    29.388 MHz	 10.0 V/m	 -5.6 dBm	OK
03/01/2017 14:28:42	    29.682 MHz	 10.0 V/m	 -6.2 dBm	OK
03/01/2017 14:28:43	    29.979 MHz	 10.0 V/m	 -6.2 dBm	OK
03/01/2017 14:28:45	    30.279 MHz	  9.9 V/m	 -6.0 dBm	OK
03/01/2017 14:28:48	    30.582 MHz	  9.9 V/m	 -5.3 dBm	OK
03/01/2017 14:28:51	    30.887 MHz	  9.9 V/m	 -4.7 dBm	OK
03/01/2017 14:28:54	    31.196 MHz	  9.9 V/m	 -4.3 dBm	OK
03/01/2017 14:28:56	    31.508 MHz	  9.9 V/m	 -4.1 dBm	OK
03/01/2017 14:28:57	    31.823 MHz	 10.0 V/m	 -4.1 dBm	OK
03/01/2017 14:28:59	    32.142 MHz	 10.0 V/m	 -4.4 dBm	OK
03/01/2017 14:29:02	    32.463 MHz	 10.0 V/m	 -5.1 dBm	OK
03/01/2017 14:29:05	    32.788 MHz	 10.0 V/m	 -5.8 dBm	OK
03/01/2017 14:29:08	    33.115 MHz	 10.0 V/m	 -6.4 dBm	OK
03/01/2017 14:29:09	    33.447 MHz	 10.0 V/m	 -6.4 dBm	OK
03/01/2017 14:29:11	    33.781 MHz	  9.9 V/m	 -6.3 dBm	OK
03/01/2017 14:29:14	    34.119 MHz	  9.9 V/m	 -5.6 dBm	OK
03/01/2017 14:29:17	    34.460 MHz	  9.9 V/m	 -5.0 dBm	OK
03/01/2017 14:29:19	    34.805 MHz	  9.9 V/m	 -4.7 dBm	OK
03/01/2017 14:29:21	    35.153 MHz	  9.9 V/m	 -4.6 dBm	OK
03/01/2017 14:29:22	    35.504 MHz	 10.0 V/m	 -4.6 dBm	OK
03/01/2017 14:29:25	    35.859 MHz	 10.0 V/m	 -5.3 dBm	OK
03/01/2017 14:29:28	    36.218 MHz	 10.0 V/m	 -5.9 dBm	OK
03/01/2017 14:29:31	    36.580 MHz	 10.0 V/m	 -6.5 dBm	OK
03/01/2017 14:29:33	    36.946 MHz	 10.0 V/m	 -6.7 dBm	OK
03/01/2017 14:29:34	    37.315 MHz	  9.9 V/m	 -6.7 dBm	OK
03/01/2017 14:29:37	    37.689 MHz	  9.9 V/m	 -6.3 dBm	OK
03/01/2017 14:29:40	    38.065 MHz	  9.9 V/m	 -5.7 dBm	OK
03/01/2017 14:29:42	    38.446 MHz	  9.9 V/m	 -5.4 dBm	OK
03/01/2017 14:29:43	    38.831 MHz	  9.9 V/m	 -5.4 dBm	OK
03/01/2017 14:29:45	    39.219 MHz	 10.0 V/m	 -5.7 dBm	OK
03/01/2017 14:29:48	    39.611 MHz	 10.0 V/m	 -6.1 dBm	OK
03/01/2017 14:29:51	    40.007 MHz	 10.0 V/m	 -6.5 dBm	OK
03/01/2017 14:29:53	    40.407 MHz	 10.0 V/m	 -6.7 dBm	OK
03/01/2017 14:29:55	    40.811 MHz	  9.9 V/m	 -6.5 dBm	OK
03/01/2017 14:29:58	    41.219 MHz	  9.9 V/m	 -6.0 dBm	OK
03/01/2017 14:30:01	    41.632 MHz	  9.9 V/m	 -5.5 dBm	OK
03/01/2017 14:30:02	    42.048 MHz	  9.9 V/m	 -5.5 dBm	OK
03/01/2017 14:30:03	    42.468 MHz	 10.0 V/m	 -5.5 dBm	OK
03/01/2017 14:30:05	    42.893 MHz	 10.0 V/m	 -5.8 dBm	OK
03/01/2017 14:30:08	    43.322 MHz	 10.0 V/m	 -6.4 dBm	OK
03/01/2017 14:30:10	    43.755 MHz	 10.0 V/m	 -6.6 dBm	OK
03/01/2017 14:30:11	    44.193 MHz	  9.9 V/m	 -6.6 dBm	OK
03/01/2017 14:30:14	    44.635 MHz	  9.9 V/m	 -6.2 dBm	OK
03/01/2017 14:30:17	    45.081 MHz	 10.0 V/m	 -5.7 dBm	OK
03/01/2017 14:30:18	    45.532 MHz	  9.9 V/m	 -5.7 dBm	OK
03/01/2017 14:30:20	    45.987 MHz	 10.0 V/m	 -5.8 dBm	OK
03/01/2017 14:30:23	    46.447 MHz	 10.0 V/m	 -6.3 dBm	OK
03/01/2017 14:30:26	    46.911 MHz	 10.0 V/m	 -6.9 dBm	OK
03/01/2017 14:30:28	    47.381 MHz	 10.0 V/m	 -7.1 dBm	OK
03/01/2017 14:30:30	    47.854 MHz	  9.9 V/m	 -7.0 dBm	OK
03/01/2017 14:30:32	    48.333 MHz	  9.9 V/m	 -6.5 dBm	OK
03/01/2017 14:30:35	    48.816 MHz	  9.9 V/m	 -6.1 dBm	OK
03/01/2017 14:30:36	    49.304 MHz	 10.0 V/m	 -6.1 dBm	OK
03/01/2017 14:30:39	    49.797 MHz	 10.0 V/m	 -6.4 dBm	OK
03/01/2017 14:30:41	    50.295 MHz	 10.0 V/m	 -6.7 dBm	OK
03/01/2017 14:30:44	    50.798 MHz	 10.0 V/m	 -7.1 dBm	OK
03/01/2017 14:30:45	    51.306 MHz	  9.9 V/m	 -7.1 dBm	OK
03/01/2017 14:30:48	    51.819 MHz	 10.0 V/m	 -6.8 dBm	OK
03/01/2017 14:30:49	    52.338 MHz	  9.9 V/m	 -6.8 dBm	OK
03/01/2017 14:30:50	    52.861 MHz	  9.9 V/m	 -6.8 dBm	OK
03/01/2017 14:30:52	    53.390 MHz	 10.0 V/m	 -7.0 dBm	OK
03/01/2017 14:30:55	    53.924 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:30:56	    54.463 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:30:57	    55.007 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:30:58	    55.557 MHz	  9.9 V/m	 -7.3 dBm	OK
03/01/2017 14:30:59	    56.113 MHz	  9.9 V/m	 -7.3 dBm	OK
03/01/2017 14:31:00	    56.674 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:31:02	    57.241 MHz	 10.0 V/m	 -7.4 dBm	OK
03/01/2017 14:31:03	    57.813 MHz	 10.0 V/m	 -7.4 dBm	OK
03/01/2017 14:31:04	    58.391 MHz	  9.9 V/m	 -7.4 dBm	OK
03/01/2017 14:31:07	    58.975 MHz	  9.9 V/m	 -7.1 dBm	OK
03/01/2017 14:31:08	    59.565 MHz	 10.0 V/m	 -7.1 dBm	OK
03/01/2017 14:31:11	    60.161 MHz	 10.0 V/m	 -7.5 dBm	OK
03/01/2017 14:31:13	    60.762 MHz	 10.0 V/m	 -7.7 dBm	OK
03/01/2017 14:31:14	    61.370 MHz	 10.0 V/m	 -7.7 dBm	OK
03/01/2017 14:31:16	    61.984 MHz	 10.0 V/m	 -7.5 dBm	OK
03/01/2017 14:31:18	    62.604 MHz	  9.9 V/m	 -7.3 dBm	OK
03/01/2017 14:31:19	    63.230 MHz	 10.0 V/m	 -7.3 dBm	OK
03/01/2017 14:31:21	    63.862 MHz	 10.0 V/m	 -7.6 dBm	OK
03/01/2017 14:31:22	    64.500 MHz	  9.9 V/m	 -7.6 dBm	OK
03/01/2017 14:31:23	    65.146 MHz	  9.9 V/m	 -7.6 dBm	OK
03/01/2017 14:31:24	    65.797 MHz	  9.9 V/m	 -7.6 dBm	OK
03/01/2017 14:31:25	    66.455 MHz	  9.9 V/m	 -7.6 dBm	OK
03/01/2017 14:31:26	    67.119 MHz	 10.0 V/m	 -7.6 dBm	OK
03/01/2017 14:31:29	    67.791 MHz	 10.0 V/m	 -8.1 dBm	OK
03/01/2017 14:31:31	    68.469 MHz	 10.0 V/m	 -8.2 dBm	OK
03/01/2017 14:31:32	    69.153 MHz	  9.9 V/m	 -8.2 dBm	OK
03/01/2017 14:31:34	    69.845 MHz	  9.9 V/m	 -8.1 dBm	OK
03/01/2017 14:31:35	    70.543 MHz	 10.0 V/m	 -8.1 dBm	OK
03/01/2017 14:31:38	    71.249 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:31:39	    71.961 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:31:41	    72.681 MHz	  9.9 V/m	 -8.1 dBm	OK
03/01/2017 14:31:43	    73.408 MHz	 10.0 V/m	 -7.8 dBm	OK
03/01/2017 14:31:44	    74.142 MHz	 10.0 V/m	 -7.8 dBm	OK
03/01/2017 14:31:47	    74.883 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:31:48	    75.632 MHz	 10.0 V/m	 -8.4 dBm	OK
03/01/2017 14:31:49	    76.388 MHz	  9.9 V/m	 -8.4 dBm	OK
03/01/2017 14:31:52	    77.152 MHz	  9.9 V/m	 -8.1 dBm	OK
03/01/2017 14:31:53	    77.924 MHz	 10.0 V/m	 -8.1 dBm	OK
03/01/2017 14:31:56	    78.703 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:31:57	    79.490 MHz	 10.0 V/m	 -8.5 dBm	OK
03/01/2017 14:31:59	    80.000 MHz	 10.0 V/m	 -8.3 dBm	OK
