16/03/2016 14:23:51	   253.000 MHz	 13.7 V/m	-12.5 dBm	OK	IP0: 25503	(10.85 V/m)	Digital: 0XFF
16/03/2016 14:23:57	   254.265 MHz	 13.3 V/m	-12.7 dBm	OK	IP0: 25050	(11.46 V/m)	Digital: 0XFF
16/03/2016 14:24:03	   255.536 MHz	 12.8 V/m	-13.0 dBm	OK	IP0: 24553	(11.56 V/m)	Digital: 0XFF
16/03/2016 14:24:07	   256.814 MHz	 14.3 V/m	-13.3 dBm	OK	IP0: 24357	(11.53 V/m)	Digital: 0XFF
16/03/2016 14:24:11	   258.098 MHz	 14.7 V/m	-13.8 dBm	OK	IP0: 24319	(11.54 V/m)	Digital: 0XFF
16/03/2016 14:24:17	   259.389 MHz	 13.6 V/m	-14.1 dBm	OK	IP0: 24235	(11.46 V/m)	Digital: 0XFF
16/03/2016 14:24:22	   260.686 MHz	 13.6 V/m	-14.3 dBm	OK	IP0: 24069	(11.38 V/m)	Digital: 0XFF
16/03/2016 14:24:28	   261.989 MHz	 13.2 V/m	-14.4 dBm	OK	IP0: 23889	(11.36 V/m)	Digital: 0XFF
16/03/2016 14:24:34	   263.299 MHz	 12.7 V/m	-14.5 dBm	OK	IP0: 23713	(11.41 V/m)	Digital: 0XFF
16/03/2016 14:24:40	   264.615 MHz	 12.2 V/m	-15.0 dBm	OK	IP0: 23511	(11.47 V/m)	Digital: 0XFF
16/03/2016 14:24:46	   265.938 MHz	 11.8 V/m	-15.5 dBm	OK	IP0: 23321	(11.55 V/m)	Digital: 0XFF
16/03/2016 14:24:52	   267.268 MHz	 11.3 V/m	-16.1 dBm	OK	IP0: 23070	(11.50 V/m)	Digital: 0XFF
16/03/2016 14:24:58	   268.604 MHz	 11.1 V/m	-16.2 dBm	OK	IP0: 22949	(11.34 V/m)	Digital: 0XFF
16/03/2016 14:25:03	   269.948 MHz	 11.6 V/m	-15.7 dBm	OK	IP0: 23229	(11.48 V/m)	Digital: 0XFF
16/03/2016 14:25:09	   271.297 MHz	 11.8 V/m	-15.3 dBm	OK	IP0: 23462	(11.54 V/m)	Digital: 0XFF
16/03/2016 14:25:14	   272.654 MHz	 11.1 V/m	-15.4 dBm	OK	IP0: 23420	(11.33 V/m)	Digital: 0XFF
16/03/2016 14:25:20	   274.017 MHz	 10.4 V/m	-15.5 dBm	OK	IP0: 23439	(11.35 V/m)	Digital: 0XFF
16/03/2016 14:25:25	   275.387 MHz	  9.9 V/m	-15.5 dBm	OK	IP0: 23436	(11.33 V/m)	Digital: 0XFF
16/03/2016 14:25:30	   276.764 MHz	 10.0 V/m	-15.0 dBm	OK	IP0: 23665	(11.40 V/m)	Digital: 0XFF
16/03/2016 14:25:35	   278.148 MHz	 10.1 V/m	-14.4 dBm	OK	IP0: 23925	(11.42 V/m)	Digital: 0XFF
16/03/2016 14:25:41	   279.539 MHz	 10.5 V/m	-14.0 dBm	OK	IP0: 24246	(11.53 V/m)	Digital: 0XFF
16/03/2016 14:25:46	   280.936 MHz	 10.4 V/m	-14.3 dBm	OK	IP0: 24226	(11.40 V/m)	Digital: 0XFF
16/03/2016 14:25:52	   282.341 MHz	 10.3 V/m	-14.4 dBm	OK	IP0: 24206	(11.36 V/m)	Digital: 0XFF
16/03/2016 14:25:57	   283.753 MHz	 10.3 V/m	-14.3 dBm	OK	IP0: 24191	(11.31 V/m)	Digital: 0XFF
16/03/2016 14:26:02	   285.171 MHz	 10.8 V/m	-13.9 dBm	OK	IP0: 24382	(11.55 V/m)	Digital: 0XFF
16/03/2016 14:26:08	   286.597 MHz	 10.7 V/m	-14.2 dBm	OK	IP0: 24274	(11.41 V/m)	Digital: 0XFF
16/03/2016 14:26:14	   288.030 MHz	 10.8 V/m	-14.5 dBm	OK	IP0: 24278	(11.43 V/m)	Digital: 0XFF
16/03/2016 14:26:18	   289.470 MHz	 12.0 V/m	-14.7 dBm	OK	IP0: 24253	(11.43 V/m)	Digital: 0XFF
16/03/2016 14:26:24	   290.918 MHz	 11.4 V/m	-14.8 dBm	OK	IP0: 24183	(11.32 V/m)	Digital: 0XFF
16/03/2016 14:26:29	   292.372 MHz	 12.1 V/m	-14.3 dBm	OK	IP0: 24419	(11.54 V/m)	Digital: 0XFF
16/03/2016 14:26:34	   293.834 MHz	 12.2 V/m	-13.9 dBm	OK	IP0: 24711	(11.60 V/m)	Digital: 0XFF
16/03/2016 14:26:40	   295.303 MHz	 11.9 V/m	-14.0 dBm	OK	IP0: 24811	(11.42 V/m)	Digital: 0XFF
16/03/2016 14:26:46	   296.780 MHz	 11.8 V/m	-14.2 dBm	OK	IP0: 24822	(11.46 V/m)	Digital: 0XFF
16/03/2016 14:26:52	   298.264 MHz	 11.7 V/m	-14.4 dBm	OK	IP0: 24595	(11.48 V/m)	Digital: 0XFF
16/03/2016 14:26:57	   299.755 MHz	 12.1 V/m	-14.5 dBm	OK	IP0: 24353	(11.47 V/m)	Digital: 0XFF
16/03/2016 14:27:02	   301.254 MHz	 13.3 V/m	-14.2 dBm	OK	IP0: 24458	(11.32 V/m)	Digital: 0XFF
16/03/2016 14:27:08	   302.760 MHz	 14.9 V/m	-14.0 dBm	OK	IP0: 24770	(11.40 V/m)	Digital: 0XFF
16/03/2016 14:27:13	   304.274 MHz	 15.8 V/m	-13.9 dBm	OK	IP0: 24997	(11.43 V/m)	Digital: 0XFF
16/03/2016 14:27:18	   305.795 MHz	 15.3 V/m	-13.7 dBm	OK	IP0: 24962	(11.38 V/m)	Digital: 0XFF
16/03/2016 14:27:24	   307.324 MHz	 14.6 V/m	-13.4 dBm	OK	IP0: 24927	(11.33 V/m)	Digital: 0XFF
16/03/2016 14:27:29	   308.861 MHz	 14.4 V/m	-13.3 dBm	OK	IP0: 25087	(11.39 V/m)	Digital: 0XFF
16/03/2016 14:27:34	   310.405 MHz	 14.0 V/m	-13.1 dBm	OK	IP0: 25314	(11.39 V/m)	Digital: 0XFF
16/03/2016 14:27:39	   311.957 MHz	 14.0 V/m	-12.5 dBm	OK	IP0: 25651	(11.53 V/m)	Digital: 0XFF
16/03/2016 14:27:45	   313.517 MHz	 12.8 V/m	-12.8 dBm	OK	IP0: 25336	(11.47 V/m)	Digital: 0XFF
16/03/2016 14:27:51	   315.085 MHz	 11.9 V/m	-13.1 dBm	OK	IP0: 25078	(11.49 V/m)	Digital: 0XFF
16/03/2016 14:27:57	   316.660 MHz	 11.1 V/m	-13.4 dBm	OK	IP0: 25001	(11.52 V/m)	Digital: 0XFF
16/03/2016 14:28:03	   318.243 MHz	 10.5 V/m	-13.6 dBm	OK	IP0: 25000	(11.52 V/m)	Digital: 0XFF
16/03/2016 14:28:09	   319.835 MHz	  9.8 V/m	-13.7 dBm	OK	IP0: 24985	(11.49 V/m)	Digital: 0XFF
16/03/2016 14:28:14	   321.434 MHz	  9.1 V/m	-13.5 dBm	OK	IP0: 24911	(11.37 V/m)	Digital: 0XFF
16/03/2016 14:28:20	   323.041 MHz	  8.6 V/m	-13.5 dBm	OK	IP0: 24894	(11.39 V/m)	Digital: 0XFF
16/03/2016 14:28:25	   324.656 MHz	  8.5 V/m	-13.6 dBm	OK	IP0: 24982	(11.41 V/m)	Digital: 0XFF
16/03/2016 14:28:30	   326.279 MHz	  9.0 V/m	-13.1 dBm	OK	IP0: 25346	(11.57 V/m)	Digital: 0XFF
16/03/2016 14:28:35	   327.911 MHz	  9.0 V/m	-12.4 dBm	OK	IP0: 25534	(11.40 V/m)	Digital: 0XFF
16/03/2016 14:28:41	   329.550 MHz	  8.7 V/m	-11.9 dBm	OK	IP0: 25675	(11.57 V/m)	Digital: 0XFF
