16/01/2018 15:02:25	    80.000 MHz	  5.2 V/m	-17.2 dBm	OK	IP0: 25462	(4.42 V/m)	Digital: 0XFF
16/01/2018 15:02:31	    80.400 MHz	  5.4 V/m	-17.0 dBm	OK	IP0: 25597	(4.64 V/m)	Digital: 0XFF
16/01/2018 15:02:36	    80.802 MHz	  5.5 V/m	-17.0 dBm	OK	IP0: 25567	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:02:42	    81.206 MHz	  5.2 V/m	-17.3 dBm	OK	IP0: 25313	(4.59 V/m)	Digital: 0XFF
16/01/2018 15:02:48	    81.612 MHz	  5.3 V/m	-17.2 dBm	OK	IP0: 25328	(4.64 V/m)	Digital: 0XFF
16/01/2018 15:02:54	    82.020 MHz	  5.2 V/m	-17.3 dBm	OK	IP0: 25225	(4.67 V/m)	Digital: 0XFF
16/01/2018 15:03:00	    82.430 MHz	  5.2 V/m	-17.5 dBm	OK	IP0: 25090	(4.65 V/m)	Digital: 0XFF
16/01/2018 15:03:05	    82.842 MHz	  5.7 V/m	-17.6 dBm	OK	IP0: 25008	(4.66 V/m)	Digital: 0XFF
16/01/2018 15:03:11	    83.257 MHz	  5.2 V/m	-17.8 dBm	OK	IP0: 24827	(4.62 V/m)	Digital: 0XFF
16/01/2018 15:03:16	    83.673 MHz	  5.5 V/m	-17.9 dBm	OK	IP0: 24721	(4.60 V/m)	Digital: 0XFF
16/01/2018 15:03:22	    84.091 MHz	  5.3 V/m	-18.0 dBm	OK	IP0: 24613	(4.60 V/m)	Digital: 0XFF
16/01/2018 15:03:28	    84.512 MHz	  5.5 V/m	-17.8 dBm	OK	IP0: 24659	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:03:34	    84.934 MHz	  5.5 V/m	-17.9 dBm	OK	IP0: 24481	(4.60 V/m)	Digital: 0XFF
16/01/2018 15:03:40	    85.359 MHz	  5.5 V/m	-17.9 dBm	OK	IP0: 24382	(4.70 V/m)	Digital: 0XFF
16/01/2018 15:03:46	    85.786 MHz	  5.7 V/m	-17.7 dBm	OK	IP0: 24453	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:03:52	    86.215 MHz	  5.7 V/m	-17.6 dBm	OK	IP0: 24392	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:03:58	    86.646 MHz	  5.5 V/m	-17.9 dBm	OK	IP0: 24112	(4.49 V/m)	Digital: 0XFF
16/01/2018 15:04:04	    87.079 MHz	  5.8 V/m	-17.6 dBm	OK	IP0: 24201	(4.63 V/m)	Digital: 0XFF
16/01/2018 15:04:10	    87.514 MHz	  5.8 V/m	-17.4 dBm	OK	IP0: 24165	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:04:16	    87.952 MHz	  5.9 V/m	-17.3 dBm	OK	IP0: 24070	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:04:21	    88.392 MHz	  6.1 V/m	-17.2 dBm	OK	IP0: 23983	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:04:26	    88.834 MHz	  6.3 V/m	-17.4 dBm	OK	IP0: 23832	(4.61 V/m)	Digital: 0XFF
16/01/2018 15:04:32	    89.278 MHz	  6.0 V/m	-17.3 dBm	OK	IP0: 23793	(4.67 V/m)	Digital: 0XFF
16/01/2018 15:04:38	    89.724 MHz	  5.9 V/m	-17.5 dBm	OK	IP0: 23612	(4.59 V/m)	Digital: 0XFF
16/01/2018 15:04:44	    90.173 MHz	  6.0 V/m	-17.5 dBm	OK	IP0: 23588	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:04:50	    90.624 MHz	  5.8 V/m	-17.8 dBm	OK	IP0: 23399	(4.61 V/m)	Digital: 0XFF
16/01/2018 15:04:56	    91.077 MHz	  5.8 V/m	-17.8 dBm	OK	IP0: 23383	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:05:03	    91.532 MHz	  5.7 V/m	-17.9 dBm	OK	IP0: 23325	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:05:09	    91.990 MHz	  5.5 V/m	-18.2 dBm	OK	IP0: 23142	(4.59 V/m)	Digital: 0XFF
16/01/2018 15:05:14	    92.450 MHz	  5.5 V/m	-18.3 dBm	OK	IP0: 23096	(4.56 V/m)	Digital: 0XFF
16/01/2018 15:05:20	    92.912 MHz	  5.7 V/m	-18.0 dBm	OK	IP0: 23310	(4.66 V/m)	Digital: 0XFF
16/01/2018 15:05:26	    93.377 MHz	  5.9 V/m	-17.8 dBm	OK	IP0: 23416	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:05:32	    93.843 MHz	  5.9 V/m	-17.7 dBm	OK	IP0: 23498	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:05:38	    94.313 MHz	  6.0 V/m	-17.6 dBm	OK	IP0: 23591	(4.67 V/m)	Digital: 0XFF
16/01/2018 15:05:44	    94.784 MHz	  5.9 V/m	-17.6 dBm	OK	IP0: 23524	(4.60 V/m)	Digital: 0XFF
16/01/2018 15:05:49	    95.258 MHz	  6.1 V/m	-17.4 dBm	OK	IP0: 23722	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:05:55	    95.734 MHz	  6.0 V/m	-17.5 dBm	OK	IP0: 23711	(4.59 V/m)	Digital: 0XFF
16/01/2018 15:06:01	    96.213 MHz	  6.1 V/m	-17.3 dBm	OK	IP0: 23855	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:06:07	    96.694 MHz	  6.1 V/m	-17.2 dBm	OK	IP0: 23952	(4.66 V/m)	Digital: 0XFF
16/01/2018 15:06:11	    97.178 MHz	  6.8 V/m	-17.2 dBm	OK	IP0: 24061	(4.69 V/m)	Digital: 0XFF
16/01/2018 15:06:17	    97.664 MHz	  6.0 V/m	-17.3 dBm	OK	IP0: 24066	(4.60 V/m)	Digital: 0XFF
16/01/2018 15:06:23	    98.152 MHz	  6.1 V/m	-17.1 dBm	OK	IP0: 24205	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:06:29	    98.643 MHz	  6.0 V/m	-17.2 dBm	OK	IP0: 24213	(4.59 V/m)	Digital: 0XFF
16/01/2018 15:06:35	    99.136 MHz	  6.0 V/m	-17.1 dBm	OK	IP0: 24370	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:06:41	    99.632 MHz	  6.0 V/m	-17.0 dBm	OK	IP0: 24463	(4.68 V/m)	Digital: 0XFF
16/01/2018 15:06:47	   100.130 MHz	  5.9 V/m	-17.2 dBm	OK	IP0: 24391	(4.63 V/m)	Digital: 0XFF
16/01/2018 15:06:53	   100.630 MHz	  5.7 V/m	-17.3 dBm	OK	IP0: 24342	(4.60 V/m)	Digital: 0XFF
