02/03/2016 13:25:46	    80.000 MHz	  6.4 V/m	-17.6 dBm	OK	IP0: 25129	(4.09 V/m)	Digital: 0XFF
02/03/2016 13:25:50	    80.400 MHz	  7.2 V/m	-16.6 dBm	OK	IP0: 25726	(4.71 V/m)	Digital: 0XFF
02/03/2016 13:25:55	    80.802 MHz	  7.6 V/m	-16.2 dBm	OK	IP0: 25885	(5.02 V/m)	Digital: 0XFF
02/03/2016 13:26:01	    81.206 MHz	  7.8 V/m	-16.1 dBm	OK	IP0: 25928	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:26:06	    81.612 MHz	  7.4 V/m	-16.6 dBm	OK	IP0: 25508	(4.86 V/m)	Digital: 0XFF
02/03/2016 13:26:11	    82.020 MHz	  7.7 V/m	-16.4 dBm	OK	IP0: 25663	(5.04 V/m)	Digital: 0XFF
02/03/2016 13:26:17	    82.430 MHz	  7.7 V/m	-16.4 dBm	OK	IP0: 25566	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:26:22	    82.842 MHz	  7.7 V/m	-16.5 dBm	OK	IP0: 25536	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:26:27	    83.257 MHz	  7.7 V/m	-16.6 dBm	OK	IP0: 25370	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:26:33	    83.673 MHz	  7.6 V/m	-16.7 dBm	OK	IP0: 25314	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:26:38	    84.091 MHz	  7.5 V/m	-16.8 dBm	OK	IP0: 25170	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:26:43	    84.512 MHz	  7.4 V/m	-16.9 dBm	OK	IP0: 25141	(5.06 V/m)	Digital: 0XFF
02/03/2016 13:26:49	    84.934 MHz	  7.4 V/m	-17.0 dBm	OK	IP0: 24999	(5.06 V/m)	Digital: 0XFF
02/03/2016 13:26:54	    85.359 MHz	  7.4 V/m	-17.0 dBm	OK	IP0: 24951	(5.04 V/m)	Digital: 0XFF
02/03/2016 13:26:59	    85.786 MHz	  7.4 V/m	-17.0 dBm	OK	IP0: 24885	(5.04 V/m)	Digital: 0XFF
02/03/2016 13:27:05	    86.215 MHz	  7.4 V/m	-17.0 dBm	OK	IP0: 24757	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:27:10	    86.646 MHz	  7.5 V/m	-17.0 dBm	OK	IP0: 24732	(5.02 V/m)	Digital: 0XFF
02/03/2016 13:27:15	    87.079 MHz	  7.5 V/m	-17.0 dBm	OK	IP0: 24671	(5.02 V/m)	Digital: 0XFF
02/03/2016 13:27:21	    87.514 MHz	  7.6 V/m	-17.0 dBm	OK	IP0: 24577	(5.00 V/m)	Digital: 0XFF
02/03/2016 13:27:26	    87.952 MHz	  7.7 V/m	-17.0 dBm	OK	IP0: 24481	(5.01 V/m)	Digital: 0XFF
02/03/2016 13:27:31	    88.392 MHz	  7.8 V/m	-17.0 dBm	OK	IP0: 24387	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:27:37	    88.834 MHz	  7.9 V/m	-17.1 dBm	OK	IP0: 24320	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:27:42	    89.278 MHz	  8.0 V/m	-17.1 dBm	OK	IP0: 24218	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:27:47	    89.724 MHz	  7.9 V/m	-17.2 dBm	OK	IP0: 24172	(5.05 V/m)	Digital: 0XFF
02/03/2016 13:27:53	    90.173 MHz	  7.7 V/m	-17.3 dBm	OK	IP0: 24048	(5.05 V/m)	Digital: 0XFF
02/03/2016 13:27:58	    90.624 MHz	  7.5 V/m	-17.4 dBm	OK	IP0: 23960	(5.04 V/m)	Digital: 0XFF
02/03/2016 13:28:03	    91.077 MHz	  7.5 V/m	-17.5 dBm	OK	IP0: 23860	(5.06 V/m)	Digital: 0XFF
02/03/2016 13:28:09	    91.532 MHz	  7.5 V/m	-17.6 dBm	OK	IP0: 23753	(5.08 V/m)	Digital: 0XFF
02/03/2016 13:28:14	    91.990 MHz	  7.6 V/m	-17.8 dBm	OK	IP0: 23609	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:28:19	    92.450 MHz	  7.8 V/m	-17.7 dBm	OK	IP0: 23666	(5.05 V/m)	Digital: 0XFF
02/03/2016 13:28:25	    92.912 MHz	  8.1 V/m	-17.6 dBm	OK	IP0: 23765	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:28:30	    93.377 MHz	  8.3 V/m	-17.4 dBm	OK	IP0: 23794	(5.05 V/m)	Digital: 0XFF
02/03/2016 13:28:36	    93.843 MHz	  8.6 V/m	-17.3 dBm	OK	IP0: 23891	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:28:42	    94.313 MHz	  8.8 V/m	-17.1 dBm	OK	IP0: 23962	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:28:48	    94.784 MHz	  9.1 V/m	-17.0 dBm	OK	IP0: 24052	(5.08 V/m)	Digital: 0XFF
02/03/2016 13:28:53	    95.258 MHz	  9.4 V/m	-16.9 dBm	OK	IP0: 24122	(5.07 V/m)	Digital: 0XFF
02/03/2016 13:28:58	    95.734 MHz	  9.9 V/m	-16.7 dBm	OK	IP0: 24240	(5.10 V/m)	Digital: 0XFF
02/03/2016 13:29:04	    96.213 MHz	 10.4 V/m	-16.6 dBm	OK	IP0: 24333	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:29:10	    96.694 MHz	 10.7 V/m	-16.5 dBm	OK	IP0: 24369	(5.09 V/m)	Digital: 0XFF
02/03/2016 13:29:16	    97.178 MHz	 10.6 V/m	-16.8 dBm	OK	IP0: 24222	(4.82 V/m)	Digital: 0XFF
02/03/2016 13:29:21	    97.664 MHz	 11.3 V/m	-16.5 dBm	OK	IP0: 24448	(5.03 V/m)	Digital: 0XFF
02/03/2016 13:29:27	    98.152 MHz	 10.9 V/m	-17.1 dBm	OK	IP0: 24140	(5.07 V/m)	Digital: 0XFF
