02/09/2016 15:23:24	     0.680 MHz	 11.9 V/m	-16.1 dBm	OK	IP0: 210	Digital: 0XFF
02/09/2016 15:23:27	     0.690 MHz	 11.9 V/m	-16.1 dBm	OK	IP0: 230	Digital: 0XFF
02/09/2016 15:23:31	     0.700 MHz	 11.9 V/m	-16.1 dBm	OK	IP0: 225	Digital: 0XFF
02/09/2016 15:23:35	     0.710 MHz	 11.9 V/m	-16.1 dBm	OK	IP0: 207	Digital: 0XFF
02/09/2016 15:23:38	     0.720 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 185	Digital: 0XFF
02/09/2016 15:23:42	     0.730 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 226	Digital: 0XFF
02/09/2016 15:23:46	     0.740 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 207	Digital: 0XFF
02/09/2016 15:23:50	     0.750 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 227	Digital: 0XFF
02/09/2016 15:23:53	     0.760 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 190	Digital: 0XFF
02/09/2016 15:23:56	     0.770 MHz	 11.7 V/m	-16.1 dBm	OK	IP0: 193	Digital: 0XFF
02/09/2016 15:24:00	     0.780 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 185	Digital: 0XFF
02/09/2016 15:24:03	     0.790 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 196	Digital: 0XFF
02/09/2016 15:24:07	     0.800 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 204	Digital: 0XFF
02/09/2016 15:24:10	     0.810 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 229	Digital: 0XFF
02/09/2016 15:24:14	     0.820 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 228	Digital: 0XFF
02/09/2016 15:24:17	     0.830 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 211	Digital: 0XFF
02/09/2016 15:24:21	     0.840 MHz	 11.4 V/m	-16.1 dBm	OK	IP0: 222	Digital: 0XFF
02/09/2016 15:24:26	     0.850 MHz	 11.7 V/m	-15.9 dBm	OK	IP0: 227	Digital: 0XFF
02/09/2016 15:24:29	     0.860 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 217	Digital: 0XFF
02/09/2016 15:24:33	     0.870 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 226	Digital: 0XFF
02/09/2016 15:24:36	     0.880 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 220	Digital: 0XFF
02/09/2016 15:24:40	     0.890 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 196	Digital: 0XFF
02/09/2016 15:24:44	     0.900 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 226	Digital: 0XFF
02/09/2016 15:24:47	     0.910 MHz	 11.4 V/m	-15.9 dBm	OK	IP0: 203	Digital: 0XFF
02/09/2016 15:24:51	     0.920 MHz	 11.7 V/m	-15.7 dBm	OK	IP0: 188	Digital: 0XFF
02/09/2016 15:24:55	     0.930 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 192	Digital: 0XFF
02/09/2016 15:24:59	     0.940 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 187	Digital: 0XFF
02/09/2016 15:25:03	     0.950 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 203	Digital: 0XFF
02/09/2016 15:25:06	     0.960 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 225	Digital: 0XFF
02/09/2016 15:25:09	     0.970 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 189	Digital: 0XFF
02/09/2016 15:25:13	     0.980 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 208	Digital: 0XFF
02/09/2016 15:25:17	     0.990 MHz	 11.4 V/m	-15.7 dBm	OK	IP0: 188	Digital: 0XFF
02/09/2016 15:25:21	     1.000 MHz	 11.7 V/m	-15.5 dBm	OK	IP0: 208	Digital: 0XFF


