02/09/2016 15:40:03	     0.680 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 221	Digital: 0XFF
02/09/2016 15:40:07	     0.690 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 220	Digital: 0XFF
02/09/2016 15:40:11	     0.700 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 187	Digital: 0XFF
02/09/2016 15:40:15	     0.710 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 199	Digital: 0XFF
02/09/2016 15:40:19	     0.720 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 189	Digital: 0XFF
02/09/2016 15:40:23	     0.730 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 188	Digital: 0XFF
02/09/2016 15:40:27	     0.740 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 213	Digital: 0XFF
02/09/2016 15:40:31	     0.750 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 187	Digital: 0XFF
02/09/2016 15:40:34	     0.760 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 220	Digital: 0XFF
02/09/2016 15:40:38	     0.770 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 198	Digital: 0XFF
02/09/2016 15:40:41	     0.780 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 224	Digital: 0XFF
02/09/2016 15:40:45	     0.790 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 192	Digital: 0XFF
02/09/2016 15:40:48	     0.800 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 206	Digital: 0XFF
02/09/2016 15:40:52	     0.810 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 229	Digital: 0XFF
02/09/2016 15:40:56	     0.820 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 203	Digital: 0XFF
02/09/2016 15:41:00	     0.830 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 227	Digital: 0XFF
02/09/2016 15:41:04	     0.840 MHz	 12.5 V/m	-20.3 dBm	OK	IP0: 192	Digital: 0XFF
02/09/2016 15:41:07	     0.850 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 206	Digital: 0XFF
02/09/2016 15:41:11	     0.860 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 227	Digital: 0XFF
02/09/2016 15:41:14	     0.870 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 189	Digital: 0XFF
02/09/2016 15:41:18	     0.880 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 204	Digital: 0XFF
02/09/2016 15:41:21	     0.890 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 188	Digital: 0XFF
02/09/2016 15:41:24	     0.900 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 232	Digital: 0XFF
02/09/2016 15:41:28	     0.910 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 203	Digital: 0XFF
02/09/2016 15:41:32	     0.920 MHz	 12.3 V/m	-20.3 dBm	OK	IP0: 230	Digital: 0XFF
02/09/2016 15:41:36	     0.930 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 206	Digital: 0XFF
02/09/2016 15:41:40	     0.940 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 229	Digital: 0XFF
02/09/2016 15:41:43	     0.950 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 189	Digital: 0XFF
02/09/2016 15:41:47	     0.960 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 218	Digital: 0XFF
02/09/2016 15:41:50	     0.970 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 188	Digital: 0XFF
02/09/2016 15:41:54	     0.980 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 212	Digital: 0XFF
02/09/2016 15:41:57	     0.990 MHz	 11.9 V/m	-20.3 dBm	OK	IP0: 186	Digital: 0XFF
02/09/2016 15:42:00	     1.000 MHz	 11.7 V/m	-20.3 dBm	OK	IP0: 216	Digital: 0XFF


