20/11/2017 13:14:11	    80.000 MHz	 12.4 V/m	 -8.5 dBm	OK	IP0: 30064	(10.85 V/m)	Digital: 0XFF
20/11/2017 13:14:16	    80.400 MHz	 13.1 V/m	 -8.3 dBm	OK	IP0: 30138	(11.16 V/m)	Digital: 0XFF
20/11/2017 13:14:22	    80.802 MHz	 12.7 V/m	 -8.4 dBm	OK	IP0: 30045	(11.18 V/m)	Digital: 0XFF
20/11/2017 13:14:27	    81.206 MHz	 12.9 V/m	 -8.5 dBm	OK	IP0: 29926	(11.14 V/m)	Digital: 0XFF
20/11/2017 13:14:33	    81.612 MHz	 12.6 V/m	 -8.6 dBm	OK	IP0: 29912	(11.13 V/m)	Digital: 0XFF
20/11/2017 13:14:39	    82.020 MHz	 12.5 V/m	 -8.7 dBm	OK	IP0: 29748	(11.17 V/m)	Digital: 0XFF
20/11/2017 13:14:44	    82.430 MHz	 13.0 V/m	 -8.8 dBm	OK	IP0: 29702	(11.11 V/m)	Digital: 0XFF
20/11/2017 13:14:50	    82.842 MHz	 12.5 V/m	 -8.9 dBm	OK	IP0: 29611	(11.18 V/m)	Digital: 0XFF
20/11/2017 13:14:55	    83.257 MHz	 12.9 V/m	 -9.0 dBm	OK	IP0: 29497	(11.12 V/m)	Digital: 0XFF
20/11/2017 13:15:01	    83.673 MHz	 12.6 V/m	 -9.1 dBm	OK	IP0: 29476	(11.15 V/m)	Digital: 0XFF
20/11/2017 13:15:07	    84.091 MHz	 12.6 V/m	 -9.2 dBm	OK	IP0: 29320	(11.19 V/m)	Digital: 0XFF
20/11/2017 13:15:13	    84.512 MHz	 12.7 V/m	 -9.2 dBm	OK	IP0: 29309	(11.09 V/m)	Digital: 0XFF
20/11/2017 13:15:19	    84.934 MHz	 12.7 V/m	 -9.2 dBm	OK	IP0: 29234	(11.15 V/m)	Digital: 0XFF
20/11/2017 13:15:25	    85.359 MHz	 12.7 V/m	 -9.2 dBm	OK	IP0: 29148	(11.08 V/m)	Digital: 0XFF
20/11/2017 13:15:31	    85.786 MHz	 12.8 V/m	 -9.2 dBm	OK	IP0: 29120	(11.14 V/m)	Digital: 0XFF
20/11/2017 13:15:37	    86.215 MHz	 13.1 V/m	 -9.0 dBm	OK	IP0: 29120	(11.19 V/m)	Digital: 0XFF
20/11/2017 13:15:43	    86.646 MHz	 13.0 V/m	 -9.1 dBm	OK	IP0: 28964	(11.15 V/m)	Digital: 0XFF
20/11/2017 13:15:49	    87.079 MHz	 13.2 V/m	 -9.0 dBm	OK	IP0: 28984	(11.11 V/m)	Digital: 0XFF
