25/08/2016 11:45:47	     1.000 MHz	 10.4 V/m	-16.9 dBm	OK
25/08/2016 11:51:02	     2.599 MHz	 10.7 V/m	-15.5 dBm	OK
25/08/2016 11:51:06	     2.625 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:09	     2.652 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:12	     2.678 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:16	     2.705 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:19	     2.732 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:22	     2.759 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:25	     2.787 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:29	     2.815 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:32	     2.843 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:35	     2.871 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:39	     2.900 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:42	     2.929 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:45	     2.958 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:48	     2.988 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:51	     3.018 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:54	     3.048 MHz	 11.0 V/m	-15.5 dBm	OK
25/08/2016 11:51:57	     3.078 MHz	 10.7 V/m	-15.5 dBm	OK
25/08/2016 11:52:00	     3.109 MHz	 10.7 V/m	-15.5 dBm	OK
25/08/2016 11:52:03	     3.140 MHz	 10.7 V/m	-15.5 dBm	OK
25/08/2016 11:52:06	     3.172 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:52:10	     3.203 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:52:13	     3.235 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:52:16	     3.268 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:52:19	     3.300 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:23	     3.333 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:26	     3.367 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:30	     3.400 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:33	     3.434 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:37	     3.469 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:40	     3.503 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:44	     3.538 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:47	     3.574 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:51	     3.610 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:52:54	     3.646 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:52:58	     3.682 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:01	     3.719 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:04	     3.756 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:07	     3.794 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:10	     3.832 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:13	     3.870 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:17	     3.909 MHz	 10.5 V/m	-15.5 dBm	OK
25/08/2016 11:53:20	     3.948 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:24	     3.987 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:27	     4.027 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:30	     4.067 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:34	     4.108 MHz	 10.4 V/m	-15.5 dBm	OK
25/08/2016 11:53:38	     4.149 MHz	 10.7 V/m	-15.1 dBm	OK
25/08/2016 11:53:41	     4.191 MHz	 10.5 V/m	-15.1 dBm	OK
25/08/2016 11:53:44	     4.233 MHz	 10.4 V/m	-15.1 dBm	OK
25/08/2016 11:53:47	     4.275 MHz	 10.5 V/m	-15.1 dBm	OK
25/08/2016 11:53:50	     4.318 MHz	 10.4 V/m	-15.1 dBm	OK
25/08/2016 11:53:54	     4.361 MHz	 10.4 V/m	-15.1 dBm	OK
25/08/2016 11:53:58	     4.404 MHz	 10.5 V/m	-14.7 dBm	OK
25/08/2016 11:54:01	     4.448 MHz	 10.5 V/m	-14.7 dBm	OK
25/08/2016 11:54:04	     4.493 MHz	 10.4 V/m	-14.7 dBm	OK
25/08/2016 11:54:07	     4.538 MHz	 10.4 V/m	-14.7 dBm	OK
25/08/2016 11:54:11	     4.583 MHz	 10.4 V/m	-14.5 dBm	OK
25/08/2016 11:54:15	     4.629 MHz	 10.5 V/m	-14.3 dBm	OK
25/08/2016 11:54:18	     4.675 MHz	 10.4 V/m	-14.3 dBm	OK
25/08/2016 11:54:22	     4.722 MHz	 10.5 V/m	-14.1 dBm	OK
25/08/2016 11:54:25	     4.769 MHz	 10.4 V/m	-14.1 dBm	OK
25/08/2016 11:54:28	     4.817 MHz	 10.4 V/m	-14.1 dBm	OK
25/08/2016 11:54:32	     4.865 MHz	 10.4 V/m	-13.9 dBm	OK
25/08/2016 11:54:35	     4.914 MHz	 10.4 V/m	-13.9 dBm	OK
25/08/2016 11:54:38	     4.963 MHz	 10.4 V/m	-13.9 dBm	OK
25/08/2016 11:54:42	     5.000 MHz	 10.4 V/m	-13.9 dBm	OK
