28/06/2007 14:38:41	     1.000 MHz	  9.9 V/m	-11.1 dBm	OK
28/06/2007 14:41:39	    76.000 MHz	  9.9 V/m	-10.3 dBm	OK
28/06/2007 14:41:42	    77.000 MHz	  9.9 V/m	 -9.8 dBm	OK
28/06/2007 14:41:43	    78.000 MHz	  9.9 V/m	 -9.8 dBm	OK
28/06/2007 14:41:45	    79.000 MHz	 10.0 V/m	-10.2 dBm	OK
28/06/2007 14:41:46	    80.000 MHz	 10.0 V/m	-10.2 dBm	OK
28/06/2007 14:41:48	    81.000 MHz	  9.9 V/m	 -9.8 dBm	OK
28/06/2007 14:41:49	    82.000 MHz	  9.9 V/m	 -9.8 dBm	OK
28/06/2007 14:41:51	    83.000 MHz	 10.0 V/m	 -9.7 dBm	OK
28/06/2007 14:41:52	    84.000 MHz	  9.9 V/m	 -9.7 dBm	OK
28/06/2007 14:41:54	    85.000 MHz	  9.9 V/m	 -9.5 dBm	OK
28/06/2007 14:41:55	    86.000 MHz	  9.9 V/m	 -9.5 dBm	OK
28/06/2007 14:41:57	    87.000 MHz	 10.0 V/m	 -9.3 dBm	OK
28/06/2007 14:41:58	    88.000 MHz	 10.0 V/m	 -9.3 dBm	OK
28/06/2007 14:42:01	    89.000 MHz	  9.9 V/m	 -8.7 dBm	OK
28/06/2007 14:42:02	    90.000 MHz	  9.9 V/m	 -8.7 dBm	OK
28/06/2007 14:42:05	    91.000 MHz	  9.9 V/m	 -8.1 dBm	OK
28/06/2007 14:42:06	    92.000 MHz	  9.9 V/m	 -8.1 dBm	OK
28/06/2007 14:42:09	    93.000 MHz	 10.0 V/m	 -8.8 dBm	OK
28/06/2007 14:42:10	    94.000 MHz	 10.0 V/m	 -8.8 dBm	OK
28/06/2007 14:42:12	    95.000 MHz	  9.9 V/m	 -8.5 dBm	OK
28/06/2007 14:42:15	    96.000 MHz	 10.0 V/m	 -8.9 dBm	OK
28/06/2007 14:42:16	    97.000 MHz	 10.0 V/m	 -8.9 dBm	OK
28/06/2007 14:42:19	    98.000 MHz	 10.0 V/m	 -7.9 dBm	OK
28/06/2007 14:42:20	    99.000 MHz	 10.0 V/m	 -7.9 dBm	OK
28/06/2007 14:42:22	   100.000 MHz	 10.0 V/m	 -8.3 dBm	OK
